,I,V
160,-8.4e-07,-0.0001120996
161,-8.2e-07,-9.289401e-05
162,-8e-07,-0.0001006579
163,-7.799999999999999e-07,-0.0001259932
164,-7.599999999999999e-07,-0.0001246649
165,-7.399999999999999e-07,-6.960204e-05
166,-7.199999999999999e-07,-0.0001089327
167,-7e-07,-0.0001271166
168,-6.8e-07,-0.0001287513
169,-6.599999999999999e-07,-0.0001057659
170,-6.4e-07,-9.912532e-05
171,-6.2e-07,-0.0001180248
172,-6e-07,-9.800185e-05
173,-5.8e-07,-7.818313e-05
174,-5.599999999999999e-07,-0.0001093413
175,-5.399999999999999e-07,-9.902311e-05
176,-5.199999999999999e-07,-0.0001311009
177,-5e-07,-0.0001061743
178,-4.8e-07,-0.0001217026
179,-4.5999999999999994e-07,-0.0001081154
180,-4.399999999999999e-07,-0.0001089327
181,-4.199999999999999e-07,-0.0001011692
182,-4e-07,-0.0001016795
183,-3.7999999999999996e-07,-0.0001045399
184,-3.5999999999999994e-07,-8.850114e-05
185,-3.399999999999999e-07,-8.727511e-05
186,-3.199999999999999e-07,-8.482355e-05
187,-3e-07,-7.195154e-05
188,-2.7999999999999997e-07,-7.409684e-05
189,-2.5999999999999995e-07,-9.207684e-05
190,-2.399999999999999e-07,-6.623092e-05
191,-2.199999999999999e-07,-8.349522e-05
192,-2e-07,-7.266662e-05
193,-1.7999999999999997e-07,-7.767256e-05
194,-1.5999999999999995e-07,-8.30869e-05
195,-1.3999999999999993e-07,-5.233748e-05
196,-1.199999999999999e-07,-6.735427e-05
197,-9.999999999999989e-08,-6.245106e-05
198,-7.999999999999998e-08,-8.410824e-05
199,-5.999999999999995e-08,-5.141771e-05
200,-3.999999999999983e-08,-6.306372e-05
201,-2.000000000000002e-08,-4.988533e-05
202,0.0,-3.793312e-05
