,I,V
190,-2.399999999999999e-07,-2.146171
191,-2.199999999999999e-07,-2.163599
192,-2e-07,-2.222845
193,-1.7999999999999997e-07,-2.277477
194,-1.5999999999999995e-07,-2.292404
195,-1.3999999999999993e-07,-2.304161
196,-1.199999999999999e-07,-2.277258
197,-9.999999999999989e-08,-2.235311
198,-7.999999999999998e-08,-2.154351
199,-5.999999999999995e-08,-2.040278
200,-3.999999999999983e-08,-1.808175
201,-2.000000000000002e-08,-1.30872
202,0.0,-0.685533
