,I,V
0,0.0,0.01962079
1,5e-08,3.528683
2,1e-07,1.546482
3,1.5e-07,1.582588
4,2e-07,1.602555
5,2.5e-07,1.656141
6,3e-07,1.702127
7,3.5e-07,1.752017
8,4e-07,1.74811
9,4.5e-07,1.797667
10,5e-07,1.832742
11,5.5e-07,1.844998
12,6e-07,1.857894
13,6.499999999999999e-07,1.880939
14,7e-07,1.892993
15,7.5e-07,1.904454
16,8e-07,1.91296
17,8.499999999999999e-07,1.922044
18,9e-07,1.927895
19,9.5e-07,1.923293
20,1e-06,1.929234
21,1e-06,1.929133
22,9.5e-07,1.924007
23,9e-07,1.905467
24,8.499999999999999e-07,1.898578
25,8e-07,1.892494
26,7.5e-07,1.880213
27,7e-07,1.868867
28,6.499999999999999e-07,1.854544
29,6e-07,1.839438
30,5.5e-07,1.816456
31,5e-07,1.795288
32,4.4999999999999993e-07,1.772756
33,4e-07,1.742213
34,3.5000000000000004e-07,1.709092
35,3e-07,1.672409
36,2.4999999999999994e-07,1.627078
37,2e-07,1.579107
38,1.5000000000000005e-07,1.52555
39,1e-07,1.467351
40,4.9999999999999945e-08,1.415004
41,0.0,1.066445
42,-4.9999999999999945e-08,-0.2922793
43,-1.000000000000001e-07,-0.2593955
44,-1.5000000000000005e-07,-0.2711954
45,-2e-07,-0.2571078
46,-2.4999999999999994e-07,-0.2604401
47,-2.999999999999999e-07,-0.2359864
48,-3.5000000000000004e-07,-0.06973355
49,-4e-07,-0.1791239
50,-4.4999999999999993e-07,-0.1529826
51,-5.000000000000001e-07,-0.1813687
52,-5.5e-07,-0.2290706
53,-6e-07,-0.2339096
54,-6.499999999999999e-07,-0.2358333
55,-6.999999999999999e-07,-0.2241345
56,-7.5e-07,-0.2208279
57,-8e-07,-0.2178759
58,-8.499999999999999e-07,-0.215148
59,-9.000000000000001e-07,-0.2077491
60,-9.5e-07,-0.2027879
61,-1e-06,-0.212309
62,-1e-06,-0.2049457
63,-9.5e-07,-0.2103496
64,-9e-07,-0.2135145
65,-8.499999999999999e-07,-0.2128515
66,-8e-07,-0.211874
67,-7.5e-07,-0.210861
68,-7e-07,-0.2103539
69,-6.499999999999999e-07,-0.2152189
70,-6e-07,-0.2157584
71,-5.5e-07,-0.2200348
72,-5e-07,-0.2209475
73,-4.4999999999999993e-07,-0.2259301
74,-4e-07,-0.2302896
75,-3.5000000000000004e-07,-0.2357474
76,-3e-07,-0.2383065
77,-2.4999999999999994e-07,-0.2486657
78,-2e-07,-0.2511406
79,-1.5000000000000005e-07,-0.2629147
80,-1e-07,-0.2641096
81,-4.9999999999999945e-08,-0.2710799
82,0.0,-0.1007311
