,I,V
0,0.0,0.000529451
1,2e-08,-0.1226885
2,4e-08,-0.3451234
3,6.000000000000001e-08,-0.514639
4,8e-08,-0.5864161
5,1e-07,-0.6227372
6,1.2000000000000002e-07,-0.6502168
7,1.4e-07,-0.6737674
8,1.6e-07,-0.6975291
9,1.8e-07,-0.7198667
10,2e-07,-0.7412276
11,2.2e-07,-0.7626603
12,2.4000000000000003e-07,-0.785005
13,2.6e-07,-0.8085051
14,2.8e-07,-0.8326279
15,3e-07,-0.8561755
16,3.2e-07,-0.8791459
17,3.4000000000000003e-07,-0.9058428
18,3.6e-07,-0.9330543
19,3.8e-07,-0.9594912
20,4e-07,-0.986454
21,4.2e-07,-1.015679
22,4.4e-07,-1.045604
23,4.6e-07,-1.07544
24,4.800000000000001e-07,-1.107749
25,5e-07,-1.137573
26,5.2e-07,-1.16703
27,5.4e-07,-1.206688
28,5.6e-07,-1.233884
29,5.800000000000001e-07,-1.270774
30,6e-07,-1.30852
31,6.2e-07,-1.341884
32,6.4e-07,-1.382641
33,6.6e-07,-1.418651
34,6.800000000000001e-07,-1.452029
35,7e-07,-1.48967
36,7.2e-07,-1.529554
37,7.4e-07,-1.564703
38,7.6e-07,-1.603379
39,7.8e-07,-1.643262
40,8e-07,-1.682641
41,8.2e-07,-1.716019
42,8.4e-07,-1.758092
43,8.6e-07,-1.794626
44,8.8e-07,-1.822052
45,9.000000000000001e-07,-1.852456
46,9.2e-07,-1.908638
47,9.4e-07,-1.925411
48,9.600000000000001e-07,-1.974118
49,9.8e-07,-2.019676
50,1e-06,-2.053108
51,1e-06,-2.02834
52,9.8e-07,-2.000864
53,9.6e-07,-1.968709
54,9.399999999999999e-07,-1.923564
55,9.2e-07,-1.884066
56,9e-07,-1.857634
57,8.799999999999999e-07,-1.824635
58,8.599999999999999e-07,-1.778853
59,8.4e-07,-1.7476
60,8.2e-07,-1.704334
61,8e-07,-1.67846
62,7.799999999999999e-07,-1.638367
63,7.599999999999999e-07,-1.589979
64,7.399999999999999e-07,-1.558412
65,7.199999999999999e-07,-1.516742
66,7e-07,-1.47671
67,6.8e-07,-1.452281
68,6.599999999999999e-07,-1.414206
69,6.4e-07,-1.378926
70,6.2e-07,-1.343227
71,6e-07,-1.30189
72,5.8e-07,-1.267181
73,5.599999999999999e-07,-1.232492
74,5.399999999999999e-07,-1.198387
75,5.199999999999999e-07,-1.16376
76,5e-07,-1.131472
77,4.8e-07,-1.099627
78,4.5999999999999994e-07,-1.070519
79,4.399999999999999e-07,-1.040017
80,4.199999999999999e-07,-1.010595
81,4e-07,-0.9811755
82,3.7999999999999996e-07,-0.9557851
83,3.5999999999999994e-07,-0.9287552
84,3.399999999999999e-07,-0.9027795
85,3.199999999999999e-07,-0.8767983
86,3e-07,-0.8516634
87,2.7999999999999997e-07,-0.8279597
88,2.5999999999999995e-07,-0.8032756
89,2.399999999999999e-07,-0.7794528
90,2.199999999999999e-07,-0.755398
91,2e-07,-0.7319809
92,1.7999999999999997e-07,-0.7069077
93,1.5999999999999995e-07,-0.681706
94,1.3999999999999993e-07,-0.6560261
95,1.199999999999999e-07,-0.6270654
96,9.999999999999989e-08,-0.5962681
97,7.999999999999998e-08,-0.5577011
98,5.999999999999995e-08,-0.5031042
99,3.999999999999983e-08,-0.3753731
100,2.000000000000002e-08,-0.1175048
101,0.0,0.0008352078
102,-2.000000000000002e-08,0.04709919
103,-4.000000000000004e-08,0.06571411
104,-6.000000000000006e-08,0.07721701
105,-8.000000000000008e-08,0.08688652
106,-1.000000000000001e-07,0.09574497
107,-1.2000000000000012e-07,0.1037131
108,-1.4000000000000014e-07,0.11282
109,-1.6000000000000016e-07,0.1225131
110,-1.7999999999999997e-07,0.1308792
111,-2e-07,0.1409006
112,-2.2e-07,0.150993
113,-2.4000000000000003e-07,0.1624886
114,-2.6000000000000005e-07,0.1725329
115,-2.8000000000000007e-07,0.1857529
116,-3.000000000000001e-07,0.1975991
117,-3.200000000000001e-07,0.1235005
118,-3.4000000000000013e-07,0.1388288
119,-3.6000000000000015e-07,0.1484804
120,-3.8000000000000017e-07,0.1596503
121,-4e-07,0.1715081
122,-4.2e-07,0.1819074
123,-4.4e-07,0.1917991
124,-4.6000000000000004e-07,0.2079944
125,-4.800000000000001e-07,0.2165045
126,-5.000000000000001e-07,0.2264483
127,-5.200000000000001e-07,0.2360793
128,-5.400000000000001e-07,0.2468433
129,-5.600000000000001e-07,0.2542717
130,-5.800000000000002e-07,0.2641031
131,-6e-07,0.2732289
132,-6.2e-07,0.2825511
133,-6.4e-07,0.29423
134,-6.6e-07,0.3038076
135,-6.800000000000001e-07,0.3123494
136,-7.000000000000001e-07,0.3201141
137,-7.200000000000001e-07,0.3308731
138,-7.400000000000001e-07,0.3382554
139,-7.600000000000001e-07,0.3501645
140,-7.800000000000002e-07,0.3607984
141,-8.000000000000002e-07,0.369871
142,-8.2e-07,0.3778075
143,-8.4e-07,0.3854134
144,-8.6e-07,0.3972471
145,-8.8e-07,0.4008679
146,-9.000000000000001e-07,0.410383
147,-9.200000000000003e-07,0.4168811
148,-9.400000000000001e-07,0.4241018
149,-9.6e-07,0.4324819
150,-9.800000000000001e-07,0.4442976
151,-1e-06,0.4535748
152,-1e-06,0.459603
153,-9.8e-07,0.4504182
154,-9.6e-07,0.4439579
155,-9.399999999999999e-07,0.4366406
156,-9.2e-07,0.4307457
157,-9e-07,0.421166
158,-8.799999999999999e-07,0.4187988
159,-8.599999999999999e-07,0.4130379
160,-8.4e-07,0.4079798
161,-8.2e-07,0.4007764
162,-8e-07,0.399109
163,-7.799999999999999e-07,0.3908289
164,-7.599999999999999e-07,0.3816336
165,-7.399999999999999e-07,0.373004
166,-7.199999999999999e-07,0.3702501
167,-7e-07,0.3598332
168,-6.8e-07,0.3545765
169,-6.599999999999999e-07,0.3509246
170,-6.4e-07,0.3446499
171,-6.2e-07,0.3371063
172,-6e-07,0.3326916
173,-5.8e-07,0.3273641
174,-5.599999999999999e-07,0.3197008
175,-5.399999999999999e-07,0.3125694
176,-5.199999999999999e-07,0.3034492
177,-5e-07,0.2981443
178,-4.8e-07,0.2943649
179,-4.5999999999999994e-07,0.2830765
180,-4.399999999999999e-07,0.2772797
181,-4.199999999999999e-07,0.2719668
182,-4e-07,0.2628137
183,-3.7999999999999996e-07,0.2534989
184,-3.5999999999999994e-07,0.2456869
185,-3.399999999999999e-07,0.2373909
186,-3.199999999999999e-07,0.2264335
187,-3e-07,0.2185746
188,-2.7999999999999997e-07,0.2072801
189,-2.5999999999999995e-07,0.1971297
190,-2.399999999999999e-07,0.1841678
191,-2.199999999999999e-07,0.1721893
192,-2e-07,0.1598032
193,-1.7999999999999997e-07,0.1123385
194,-1.5999999999999995e-07,0.09590911
195,-1.3999999999999993e-07,0.09230945
196,-1.199999999999999e-07,0.08848324
197,-9.999999999999989e-08,0.08441073
198,-7.999999999999998e-08,0.08010619
199,-5.999999999999995e-08,0.0748273
200,-3.999999999999983e-08,0.06798275
201,-2.000000000000002e-08,0.04955778
202,0.0,0.0006117895
