,I,V
0,0.0,-0.01649543
1,5e-08,2.274723
2,1e-07,1.738329
3,1.5e-07,1.850582
4,2e-07,1.933741
5,2.5e-07,2.046739
6,3e-07,2.228173
7,3.5e-07,2.345057
8,4e-07,2.480379
9,4.5e-07,2.627037
10,5e-07,2.797853
11,5.5e-07,2.919003
12,6e-07,2.997797
13,6.499999999999999e-07,3.074175
14,7e-07,3.141967
15,7.5e-07,3.206677
16,8e-07,3.268747
17,8.499999999999999e-07,3.31503
18,9e-07,3.359607
19,9.5e-07,3.396755
20,1e-06,3.438997
21,1e-06,3.456643
22,9.5e-07,3.453377
23,9e-07,3.44894
24,8.499999999999999e-07,3.448407
25,8e-07,3.452983
26,7.5e-07,3.456297
27,7e-07,3.472543
28,6.499999999999999e-07,3.479751
29,6e-07,3.501442
30,5.5e-07,3.542105
31,5e-07,3.55113
32,4.4999999999999993e-07,3.592654
33,4e-07,3.61432
34,3.5000000000000004e-07,3.633249
35,3e-07,3.66943
36,2.4999999999999994e-07,3.729994
37,2e-07,3.762613
38,1.5000000000000005e-07,3.774004
39,1e-07,3.758538
40,4.9999999999999945e-08,3.233563
41,0.0,0.007459939
42,-4.9999999999999945e-08,-3.64781
43,-1.000000000000001e-07,-10.41703
44,-1.5000000000000005e-07,-10.80387
45,-2e-07,-10.29318
46,-2.4999999999999994e-07,-8.379927
47,-2.999999999999999e-07,-8.483211
48,-3.5000000000000004e-07,-8.591249
49,-4e-07,-8.690898
50,-4.4999999999999993e-07,-8.795438
51,-5.000000000000001e-07,-8.87645
52,-5.5e-07,-8.950481
53,-6e-07,-9.033946
54,-6.499999999999999e-07,-9.085436
55,-6.999999999999999e-07,-9.125136
56,-7.5e-07,-9.176146
57,-8e-07,-9.255641
58,-8.499999999999999e-07,-9.326906
59,-9.000000000000001e-07,-9.401647
60,-9.5e-07,-9.462822
61,-1e-06,-9.506756
62,-1e-06,-9.479709
63,-9.5e-07,-9.357387
64,-9e-07,-9.265889
65,-8.499999999999999e-07,-9.168698
66,-8e-07,-9.062731
67,-7.5e-07,-8.939054
68,-7e-07,-8.844522
69,-6.499999999999999e-07,-8.745981
70,-6e-07,-8.630407
71,-5.5e-07,-8.513824
72,-5e-07,-8.391899
73,-4.4999999999999993e-07,-8.251242
74,-4e-07,-8.08318
75,-3.5000000000000004e-07,-7.917797
76,-3e-07,-7.729655
77,-2.4999999999999994e-07,-7.512092
78,-2e-07,-7.23367
79,-1.5000000000000005e-07,-6.889517
80,-1e-07,-6.433999
81,-4.9999999999999945e-08,-5.837254
82,0.0,-4.237534
