,I,V
0,0.0,0.01453394
1,5e-08,3.521802
2,1e-07,1.543624
3,1.5e-07,1.60078
4,2e-07,1.652055
5,2.5e-07,1.680443
6,3e-07,1.72454
7,3.5e-07,1.759896
8,4e-07,1.792961
9,4.5e-07,1.831484
10,5e-07,1.84629
11,5.5e-07,1.870025
12,6e-07,1.887253
13,6.499999999999999e-07,1.901325
14,7e-07,1.920003
15,7.5e-07,1.928097
16,8e-07,1.931164
17,8.499999999999999e-07,1.947608
18,9e-07,1.950317
19,9.5e-07,1.956935
20,1e-06,1.958672
21,1e-06,1.958274
22,9.5e-07,1.947705
23,9e-07,1.940209
24,8.499999999999999e-07,1.929549
25,8e-07,1.919655
26,7.5e-07,1.9073
27,7e-07,1.8933
28,6.499999999999999e-07,1.880171
29,6e-07,1.861841
30,5.5e-07,1.839638
31,5e-07,1.817652
32,4.4999999999999993e-07,1.791589
33,4e-07,1.760529
34,3.5000000000000004e-07,1.731368
35,3e-07,1.685003
36,2.4999999999999994e-07,1.646507
37,2e-07,1.599265
38,1.5000000000000005e-07,1.546883
39,1e-07,1.48791
40,4.9999999999999945e-08,1.440338
41,0.0,1.189623
42,-4.9999999999999945e-08,-0.3210762
43,-1.000000000000001e-07,-0.2669104
44,-1.5000000000000005e-07,-0.2583808
45,-2e-07,-0.2651919
46,-2.4999999999999994e-07,-0.2550789
47,-2.999999999999999e-07,-0.292433
48,-3.5000000000000004e-07,-0.2109546
49,-4e-07,-0.2272605
50,-4.4999999999999993e-07,-0.2245719
51,-5.000000000000001e-07,-0.2485873
52,-5.5e-07,-0.2358868
53,-6e-07,-0.236089
54,-6.499999999999999e-07,-0.2227539
55,-6.999999999999999e-07,-0.2285373
56,-7.5e-07,-0.2386106
57,-8e-07,-0.2720473
58,-8.499999999999999e-07,-0.2205515
59,-9.000000000000001e-07,-0.1604598
60,-9.5e-07,-0.1836872
61,-1e-06,-0.1532898
62,-1e-06,-0.1866671
63,-9.5e-07,-0.1901926
64,-9e-07,-0.1923949
65,-8.499999999999999e-07,-0.1955541
66,-8e-07,-0.2023897
67,-7.5e-07,-0.1957239
68,-7e-07,-0.2078167
69,-6.499999999999999e-07,-0.2084648
70,-6e-07,-0.2123914
71,-5.5e-07,-0.2110273
72,-5e-07,-0.2113299
73,-4.4999999999999993e-07,-0.2157972
74,-4e-07,-0.2222704
75,-3.5000000000000004e-07,-0.2305188
76,-3e-07,-0.2312666
77,-2.4999999999999994e-07,-0.2410936
78,-2e-07,-0.2451933
79,-1.5000000000000005e-07,-0.2507869
80,-1e-07,-0.2591299
81,-4.9999999999999945e-08,-0.267425
82,0.0,-0.1074942
