,I,V
0,0.0,-0.0004532206
1,2e-08,0.1284002
2,4e-08,0.4018504
3,6.000000000000001e-08,0.554372
4,8e-08,0.6176256
5,1e-07,0.6594964
6,1.2000000000000002e-07,0.6952063
7,1.4e-07,0.7289264
8,1.6e-07,0.7618399
9,1.8e-07,0.7941779
10,2e-07,0.8284681
11,2.2e-07,0.8676482
12,2.4000000000000003e-07,0.9024078
13,2.6e-07,0.9424331
14,2.8e-07,0.9798111
15,3e-07,1.021493
16,3.2e-07,1.063989
17,3.4000000000000003e-07,1.099308
18,3.6e-07,1.136564
19,3.8e-07,1.172748
20,4e-07,1.219002
21,4.2e-07,1.25334
22,4.4e-07,1.297801
23,4.6e-07,1.34312
24,4.800000000000001e-07,1.375472
25,5e-07,1.415219
26,5.2e-07,1.452941
27,5.4e-07,1.476021
28,5.6e-07,1.513162
29,5.800000000000001e-07,1.544999
30,6e-07,1.56695
31,6.2e-07,1.592812
32,6.4e-07,1.631257
33,6.6e-07,1.663275
34,6.800000000000001e-07,1.671399
35,7e-07,1.70566
36,7.2e-07,1.731519
37,7.4e-07,1.760927
38,7.6e-07,1.784096
39,7.8e-07,1.818991
40,8e-07,1.847021
41,8.2e-07,1.861756
42,8.4e-07,1.890051
43,8.6e-07,1.907501
44,8.8e-07,1.940322
45,9.000000000000001e-07,1.967795
46,9.2e-07,1.986224
47,9.4e-07,2.007957
48,9.600000000000001e-07,2.026857
49,9.8e-07,2.049951
50,1e-06,2.07426
51,1e-06,2.073792
52,9.8e-07,2.034853
53,9.6e-07,1.997537
54,9.399999999999999e-07,1.96546
55,9.2e-07,1.948132
56,9e-07,1.916622
57,8.799999999999999e-07,1.877361
58,8.599999999999999e-07,1.844005
59,8.4e-07,1.813771
60,8.2e-07,1.788182
61,8e-07,1.754583
62,7.799999999999999e-07,1.721254
63,7.599999999999999e-07,1.679639
64,7.399999999999999e-07,1.644188
65,7.199999999999999e-07,1.609224
66,7e-07,1.574512
67,6.8e-07,1.542146
68,6.599999999999999e-07,1.519114
69,6.4e-07,1.470736
70,6.2e-07,1.441476
71,6e-07,1.405423
72,5.8e-07,1.371024
73,5.599999999999999e-07,1.33334
74,5.399999999999999e-07,1.291548
75,5.199999999999999e-07,1.263475
76,5e-07,1.23172
77,4.8e-07,1.186918
78,4.5999999999999994e-07,1.158495
79,4.399999999999999e-07,1.116297
80,4.199999999999999e-07,1.083118
81,4e-07,1.048454
82,3.7999999999999996e-07,1.011459
83,3.5999999999999994e-07,0.9836571
84,3.399999999999999e-07,0.9518191
85,3.199999999999999e-07,0.9162991
86,3e-07,0.8855776
87,2.7999999999999997e-07,0.8576939
88,2.5999999999999995e-07,0.8303764
89,2.399999999999999e-07,0.8019989
90,2.199999999999999e-07,0.775404
91,2e-07,0.7492844
92,1.7999999999999997e-07,0.7242818
93,1.5999999999999995e-07,0.6968465
94,1.3999999999999993e-07,0.6700975
95,1.199999999999999e-07,0.6420864
96,9.999999999999989e-08,0.6109146
97,7.999999999999998e-08,0.5734612
98,5.999999999999995e-08,0.5188608
99,3.999999999999983e-08,0.3837295
100,2.000000000000002e-08,0.1120792
101,0.0,-0.0004379983
102,-2.000000000000002e-08,-0.06269483
103,-4.000000000000004e-08,-0.07881774
104,-6.000000000000006e-08,-0.08705537
105,-8.000000000000008e-08,-0.09315509
106,-1.000000000000001e-07,-0.09926982
107,-1.2000000000000012e-07,-0.1051308
108,-1.4000000000000014e-07,-0.1108076
109,-1.6000000000000016e-07,-0.1169076
110,-1.7999999999999997e-07,-0.1233641
111,-2e-07,-0.1295661
112,-2.2e-07,-0.1459273
113,-2.4000000000000003e-07,-0.1612399
114,-2.6000000000000005e-07,-0.3078412
115,-2.8000000000000007e-07,-0.4149572
116,-3.000000000000001e-07,-0.4892858
117,-3.200000000000001e-07,-0.5655325
118,-3.4000000000000013e-07,-0.58264
119,-3.6000000000000015e-07,-0.5975035
120,-3.8000000000000017e-07,-0.6112879
121,-4e-07,-0.6186655
122,-4.2e-07,-0.627735
123,-4.4e-07,-0.6386706
124,-4.6000000000000004e-07,-0.6465811
125,-4.800000000000001e-07,-0.6561309
