,I,V
0,0.0,-0.002590878
1,1e-08,-0.01598056
2,2e-08,-0.02745672
3,3.0000000000000004e-08,-0.03293721
4,4e-08,-0.03585302
5,5e-08,-0.04004586
6,6.000000000000001e-08,-0.04101374
7,7e-08,-0.04200451
8,8e-08,-0.04257172
9,9e-08,-0.04463997
10,1e-07,-0.04697652
11,1e-07,-0.04295858
12,9e-08,-0.04492472
13,8e-08,-0.04165594
14,6.999999999999999e-08,-0.0340093
15,6e-08,-0.07129778
16,5e-08,-0.03754574
17,3.999999999999999e-08,-0.03551028
18,2.999999999999999e-08,-0.03354435
19,1.9999999999999994e-08,-0.02935815
20,9.999999999999997e-09,-0.01735218
21,0.0,-0.004805652
22,-1.000000000000001e-08,0.01973621
23,-2.000000000000002e-08,0.04112516
24,-3.0000000000000004e-08,0.06535161
25,-4.0000000000000014e-08,0.09098256
26,-5e-08,0.1197485
27,-6.000000000000001e-08,0.1522142
28,-7.000000000000002e-08,0.185532
29,-8e-08,0.229905
30,-9.000000000000001e-08,0.2580865
31,-1e-07,0.2959251
32,-1e-07,0.29357
33,-9e-08,0.2597685
34,-8e-08,0.2266971
35,-6.999999999999999e-08,0.1915009
36,-6e-08,0.1596387
37,-5e-08,0.1268663
38,-3.999999999999999e-08,0.09871772
39,-2.999999999999999e-08,0.06849115
40,-1.9999999999999994e-08,0.04073184
41,-9.999999999999997e-09,0.02033832
42,0.0,-0.002868657
