,I,V
0,0.0,0.0002610853
1,5e-08,-0.0105553
2,1e-07,-0.02103609
3,1.5e-07,-0.03127518
4,2e-07,-0.04129626
5,2.5e-07,-0.05105829
6,3e-07,-0.06091231
7,3.5e-07,-0.07043128
8,4e-07,-0.0800601
9,4.5e-07,-0.0895227
10,5e-07,-0.09904467
11,5.5e-07,-0.1086368
12,6e-07,-0.1177779
13,6.499999999999999e-07,-0.1272875
14,7e-07,-0.136765
15,7.5e-07,-0.1466863
16,8e-07,-0.1568237
17,8.499999999999999e-07,-0.1671442
18,9e-07,-0.1778159
19,9.5e-07,-0.1890366
20,1e-06,-0.1678942
21,1e-06,-0.1694344
22,9.5e-07,-0.1626893
23,9e-07,-0.1556145
24,8.499999999999999e-07,-0.1483631
25,8e-07,-0.1409053
26,7.5e-07,-0.1332595
27,7e-07,-0.1253925
28,6.499999999999999e-07,-0.1177374
29,6e-07,-0.1095873
30,5.5e-07,-0.1013416
31,5e-07,-0.09320479
32,4.4999999999999993e-07,-0.08480889
33,4e-07,-0.07607547
34,3.5000000000000004e-07,-0.06751412
35,3e-07,-0.05851457
36,2.4999999999999994e-07,-0.04951768
37,2e-07,-0.04010362
38,1.5000000000000005e-07,-0.03050156
39,1e-07,-0.02063861
40,4.9999999999999945e-08,-0.01038929
41,0.0,0.000183651
42,-4.9999999999999945e-08,0.01121617
43,-1.000000000000001e-07,0.02254648
44,-1.5000000000000005e-07,0.0344147
45,-2e-07,0.04666356
46,-2.4999999999999994e-07,0.05926707
47,-2.999999999999999e-07,0.0726819
48,-3.5000000000000004e-07,0.08640068
49,-4e-07,0.1006129
50,-4.4999999999999993e-07,0.1155245
51,-5.000000000000001e-07,0.1313517
52,-5.5e-07,0.1469585
53,-6e-07,0.1638238
54,-6.499999999999999e-07,0.1808163
55,-6.999999999999999e-07,0.198703
56,-7.5e-07,0.1365045
57,-8e-07,0.1526519
58,-8.499999999999999e-07,0.1672613
59,-9.000000000000001e-07,0.1805775
60,-9.5e-07,0.195276
61,-1e-06,0.1907114
62,-1e-06,0.1986073
63,-9.5e-07,0.1905616
64,-9e-07,0.180802
65,-8.499999999999999e-07,0.1711155
66,-8e-07,0.1616489
67,-7.5e-07,0.1510202
68,-7e-07,0.1409998
69,-6.499999999999999e-07,0.1306326
70,-6e-07,0.1197778
71,-5.5e-07,0.1094918
72,-5e-07,0.09910905
73,-4.4999999999999993e-07,0.0883853
74,-4e-07,0.07818604
75,-3.5000000000000004e-07,0.0681059
76,-3e-07,0.05796609
77,-2.4999999999999994e-07,0.04823752
78,-2e-07,0.03834807
79,-1.5000000000000005e-07,0.02853289
80,-1e-07,0.01897689
81,-4.9999999999999945e-08,0.009512695
82,0.0,0.0002355463
