,I,V
147,-9.200000000000003e-07,-0.09147527
148,-9.400000000000001e-07,-0.09346443
149,-9.6e-07,-0.09545828
150,-9.800000000000001e-07,-0.09744911
151,-1e-06,-0.09944151
152,-1e-06,-0.09944109
153,-9.8e-07,-0.09745061
154,-9.6e-07,-0.09545768
155,-9.399999999999999e-07,-0.09346535
156,-9.2e-07,-0.0914715
157,-9e-07,-0.08947969
158,-8.799999999999999e-07,-0.0874841
159,-8.599999999999999e-07,-0.08549365
160,-8.4e-07,-0.08350256
161,-8.2e-07,-0.08151078
162,-8e-07,-0.07952092
163,-7.799999999999999e-07,-0.07752699
164,-7.599999999999999e-07,-0.07553314
165,-7.399999999999999e-07,-0.07354206
166,-7.199999999999999e-07,-0.07155043
167,-7e-07,-0.0695565
168,-6.8e-07,-0.06757045
169,-6.599999999999999e-07,-0.06557835
170,-6.4e-07,-0.06358162
171,-6.2e-07,-0.06158528
172,-6e-07,-0.05959436
173,-5.8e-07,-0.05760356
174,-5.599999999999999e-07,-0.05561158
175,-5.399999999999999e-07,-0.0536225
176,-5.199999999999999e-07,-0.05162377
177,-5e-07,-0.0496319
178,-4.8e-07,-0.0476414
179,-4.5999999999999994e-07,-0.04564748
180,-4.399999999999999e-07,-0.0436579
181,-4.199999999999999e-07,-0.04166375
182,-4e-07,-0.03967063
183,-3.7999999999999996e-07,-0.0376778
184,-3.5999999999999994e-07,-0.03568479
185,-3.399999999999999e-07,-0.03368768
186,-3.199999999999999e-07,-0.03169985
187,-3e-07,-0.02970521
188,-2.7999999999999997e-07,-0.02771471
189,-2.5999999999999995e-07,-0.02572344
190,-2.399999999999999e-07,-0.02373316
191,-2.199999999999999e-07,-0.02173717
192,-2e-07,-0.0197412
193,-1.7999999999999997e-07,-0.01774908
194,-1.5999999999999995e-07,-0.01575759
195,-1.3999999999999993e-07,-0.01376804
196,-1.199999999999999e-07,-0.01177696
197,-9.999999999999989e-08,-0.009780655
198,-7.999999999999998e-08,-0.007786608
199,-5.999999999999995e-08,-0.005794916
200,-3.999999999999983e-08,-0.003802089
201,-2.000000000000002e-08,-0.001811415
202,0.0,0.0001807949
