,I,V
0,0.0,8.689915e-05
1,2e-08,0.001831214
2,4e-08,0.003564484
3,6.000000000000001e-08,0.005044205
4,8e-08,0.006476833
5,1e-07,0.007737326
6,1.2000000000000002e-07,0.008992208
7,1.4e-07,0.01023339
8,1.6e-07,0.01138764
9,1.8e-07,0.01254956
10,2e-07,0.01372159
11,2.2e-07,0.01472904
12,2.4000000000000003e-07,0.01590393
13,2.6e-07,0.01704961
14,2.8e-07,0.01795572
15,3e-07,0.01887758
16,3.2e-07,0.01943627
17,3.4000000000000003e-07,0.02011825
18,3.6e-07,0.02117383
19,3.8e-07,0.0221064
20,4e-07,0.02269512
21,4.2e-07,0.02330151
22,4.4e-07,0.02451144
23,4.6e-07,0.025097
24,4.800000000000001e-07,0.02577868
25,5e-07,0.02711292
26,5.2e-07,0.02782853
27,5.4e-07,0.02865598
28,5.6e-07,0.02912681
29,5.800000000000001e-07,0.02994272
30,6e-07,0.03109434
31,6.2e-07,0.03247793
32,6.4e-07,0.03275445
33,6.6e-07,0.0343585
34,6.800000000000001e-07,0.03423242
35,7e-07,0.03559551
36,7.2e-07,0.03648302
37,7.4e-07,0.03733142
38,7.6e-07,0.03852399
39,7.8e-07,0.03907092
40,8e-07,0.03974163
41,8.2e-07,0.0412297
42,8.4e-07,0.04156096
43,8.6e-07,0.04273015
44,8.8e-07,0.04303763
45,9.000000000000001e-07,0.04411598
46,9.2e-07,0.04540072
47,9.4e-07,0.04592454
48,9.600000000000001e-07,0.04747372
49,9.8e-07,0.04806
50,1e-06,0.04860317
51,1e-06,0.04884401
52,9.8e-07,0.04748007
53,9.6e-07,0.0471687
54,9.399999999999999e-07,0.04559978
55,9.2e-07,0.04501928
56,9e-07,0.04419649
57,8.799999999999999e-07,0.04391484
58,8.599999999999999e-07,0.04260857
59,8.4e-07,0.04180941
60,8.2e-07,0.04082236
61,8e-07,0.04005979
62,7.799999999999999e-07,0.03922069
63,7.599999999999999e-07,0.0379248
64,7.399999999999999e-07,0.03756006
65,7.199999999999999e-07,0.03655995
66,7e-07,0.03580428
67,6.8e-07,0.03439559
68,6.599999999999999e-07,0.03332235
69,6.4e-07,0.03236585
70,6.2e-07,0.03186376
71,6e-07,0.03045197
72,5.8e-07,0.02957437
73,5.599999999999999e-07,0.0284583
74,5.399999999999999e-07,0.02764147
75,5.199999999999999e-07,0.02667948
76,5e-07,0.02625644
77,4.8e-07,0.0250406
78,4.5999999999999994e-07,0.02422132
79,4.399999999999999e-07,0.02289616
80,4.199999999999999e-07,0.0228595
81,4e-07,0.02138968
82,3.7999999999999996e-07,0.02047355
83,3.5999999999999994e-07,0.01970361
84,3.399999999999999e-07,0.01840908
85,3.199999999999999e-07,0.01804869
86,3e-07,0.01741613
87,2.7999999999999997e-07,0.01613083
88,2.5999999999999995e-07,0.01586317
89,2.399999999999999e-07,0.01486103
90,2.199999999999999e-07,0.0143765
91,2e-07,0.01326383
92,1.7999999999999997e-07,0.0123289
93,1.5999999999999995e-07,0.01120161
94,1.3999999999999993e-07,0.01012265
95,1.199999999999999e-07,0.008960633
96,9.999999999999989e-08,0.007761331
97,7.999999999999998e-08,0.006492357
98,5.999999999999995e-08,0.005083126
99,3.999999999999983e-08,0.003586448
100,2.000000000000002e-08,0.001932348
101,0.0,5.288023e-05
102,-2.000000000000002e-08,-0.001940146
103,-4.000000000000004e-08,-0.004437124
104,-6.000000000000006e-08,-0.007090097
105,-8.000000000000008e-08,-0.00972693
106,-1.000000000000001e-07,-0.01225169
107,-1.2000000000000012e-07,-0.01474366
108,-1.4000000000000014e-07,-0.01723247
109,-1.6000000000000016e-07,-0.01972761
110,-1.7999999999999997e-07,-0.02221182
111,-2e-07,-0.02471022
112,-2.2e-07,-0.027217
113,-2.4000000000000003e-07,-0.02971766
114,-2.6000000000000005e-07,-0.03224016
115,-2.8000000000000007e-07,-0.03475646
116,-3.000000000000001e-07,-0.03726396
117,-3.200000000000001e-07,-0.03975317
118,-3.4000000000000013e-07,-0.04223614
119,-3.6000000000000015e-07,-0.04476224
120,-3.8000000000000017e-07,-0.04723879
121,-4e-07,-0.04968857
122,-4.2e-07,-0.05212282
123,-4.4e-07,-0.05449824
124,-4.6000000000000004e-07,-0.0568108
125,-4.800000000000001e-07,-0.05909608
126,-5.000000000000001e-07,-0.06137305
127,-5.200000000000001e-07,-0.06355272
128,-5.400000000000001e-07,-0.0657298
129,-5.600000000000001e-07,-0.06799152
130,-5.800000000000002e-07,-0.06976132
131,-6e-07,-0.07192708
132,-6.2e-07,-0.0739483
133,-6.4e-07,-0.07596134
134,-6.6e-07,-0.07800865
135,-6.800000000000001e-07,-0.07996268
136,-7.000000000000001e-07,-0.08178871
137,-7.200000000000001e-07,-0.08383323
138,-7.400000000000001e-07,-0.08585868
139,-7.600000000000001e-07,-0.08757136
140,-7.800000000000002e-07,-0.08931949
141,-8.000000000000002e-07,-0.09091831
142,-8.2e-07,-0.09275825
143,-8.4e-07,-0.09456333
144,-8.6e-07,-0.09621587
145,-8.8e-07,-0.09809783
146,-9.000000000000001e-07,-0.09971887
147,-9.200000000000003e-07,-0.1021778
148,-9.400000000000001e-07,-0.1042742
149,-9.6e-07,-0.1056114
150,-9.800000000000001e-07,-0.1072328
151,-1e-06,-0.1088621
152,-1e-06,-0.1088042
153,-9.8e-07,-0.1073157
154,-9.6e-07,-0.1054336
155,-9.399999999999999e-07,-0.1037596
156,-9.2e-07,-0.1024001
157,-9e-07,-0.1005092
158,-8.799999999999999e-07,-0.09855063
159,-8.599999999999999e-07,-0.09728227
160,-8.4e-07,-0.0951262
161,-8.2e-07,-0.09366854
162,-8e-07,-0.09195527
163,-7.799999999999999e-07,-0.09032239
164,-7.599999999999999e-07,-0.08828388
165,-7.399999999999999e-07,-0.08631714
166,-7.199999999999999e-07,-0.08453637
167,-7e-07,-0.08262713
168,-6.8e-07,-0.08069461
169,-6.599999999999999e-07,-0.07888523
170,-6.4e-07,-0.07676563
171,-6.2e-07,-0.07466239
172,-6e-07,-0.07262362
173,-5.8e-07,-0.07056482
174,-5.599999999999999e-07,-0.06816515
175,-5.399999999999999e-07,-0.06610923
176,-5.199999999999999e-07,-0.06387709
177,-5e-07,-0.0616263
178,-4.8e-07,-0.05918026
179,-4.5999999999999994e-07,-0.05684419
180,-4.399999999999999e-07,-0.05432085
181,-4.199999999999999e-07,-0.05194311
182,-4e-07,-0.04952939
183,-3.7999999999999996e-07,-0.04701917
184,-3.5999999999999994e-07,-0.04454229
185,-3.399999999999999e-07,-0.04204847
186,-3.199999999999999e-07,-0.03954701
187,-3e-07,-0.03703532
188,-2.7999999999999997e-07,-0.03454019
189,-2.5999999999999995e-07,-0.03204882
190,-2.399999999999999e-07,-0.02954225
191,-2.199999999999999e-07,-0.02703238
192,-2e-07,-0.02455176
193,-1.7999999999999997e-07,-0.02205601
194,-1.5999999999999995e-07,-0.01958029
195,-1.3999999999999993e-07,-0.01710211
196,-1.199999999999999e-07,-0.01462822
197,-9.999999999999989e-08,-0.01213604
198,-7.999999999999998e-08,-0.009641012
199,-5.999999999999995e-08,-0.007114205
200,-3.999999999999983e-08,-0.004498824
201,-2.000000000000002e-08,-0.001973754
202,0.0,7.086032e-05
