,I,V
0,0.0,0.0004978775
1,2e-08,-0.1936574
2,4e-08,-0.3983616
3,6.000000000000001e-08,-0.5916561
4,8e-08,-0.7944095
5,1e-07,-0.99379
6,1.2000000000000002e-07,-1.19335
7,1.4e-07,-1.392248
8,1.6e-07,-1.590906
9,1.8e-07,-1.790808
10,2e-07,-1.99003
11,2.2e-07,-2.278011
12,2.4000000000000003e-07,-2.38629
13,2.6e-07,-2.589125
14,2.8e-07,-2.788229
15,3e-07,-2.987298
16,3.2e-07,-3.186663
17,3.4000000000000003e-07,-3.385736
18,3.6e-07,-3.585233
19,3.8e-07,-3.78492
20,4e-07,-3.984566
21,4.2e-07,-4.183902
22,4.4e-07,-4.383335
23,4.6e-07,-4.582755
24,4.800000000000001e-07,-4.781951
25,5e-07,-4.981578
26,5.2e-07,-5.180778
27,5.4e-07,-5.37935
28,5.6e-07,-5.57457
29,5.800000000000001e-07,-5.745294
30,6e-07,-5.841558
31,6.2e-07,-5.888215
32,6.4e-07,-5.91592
33,6.6e-07,-5.935053
34,6.800000000000001e-07,-5.949465
35,7e-07,-5.960978
36,7.2e-07,-5.970556
37,7.4e-07,-5.978695
38,7.6e-07,-5.985788
39,7.8e-07,-5.992035
40,8e-07,-5.997648
41,8.2e-07,-6.002723
42,8.4e-07,-6.007338
43,8.6e-07,-6.011576
44,8.8e-07,-6.015506
45,9.000000000000001e-07,-6.019162
46,9.2e-07,-6.022573
47,9.4e-07,-6.025774
48,9.600000000000001e-07,-6.028789
49,9.8e-07,-6.031636
50,1e-06,-6.034338
51,1e-06,-6.034339
52,9.8e-07,-6.031621
53,9.6e-07,-6.028767
54,9.399999999999999e-07,-6.025749
55,9.2e-07,-6.022538
56,9e-07,-6.019114
57,8.799999999999999e-07,-6.015443
58,8.599999999999999e-07,-6.011513
59,8.4e-07,-6.007271
60,8.2e-07,-6.00264
61,8e-07,-5.997584
62,7.799999999999999e-07,-5.99199
63,7.599999999999999e-07,-5.985726
64,7.399999999999999e-07,-5.978666
65,7.199999999999999e-07,-5.97054
66,7e-07,-5.961025
67,6.8e-07,-5.949503
68,6.599999999999999e-07,-5.93511
69,6.4e-07,-5.91598
70,6.2e-07,-5.888267
71,6e-07,-5.841603
72,5.8e-07,-5.746137
73,5.599999999999999e-07,-5.58164
74,5.399999999999999e-07,-5.385175
75,5.199999999999999e-07,-5.186769
76,5e-07,-4.987576
77,4.8e-07,-4.788156
78,4.5999999999999994e-07,-4.588834
79,4.399999999999999e-07,-4.389573
80,4.199999999999999e-07,-4.190178
81,4e-07,-3.990801
82,3.7999999999999996e-07,-3.791249
83,3.5999999999999994e-07,-3.591523
84,3.399999999999999e-07,-3.392301
85,3.199999999999999e-07,-3.193037
86,3e-07,-2.993034
87,2.7999999999999997e-07,-2.793798
88,2.5999999999999995e-07,-2.594754
89,2.399999999999999e-07,-2.399367
90,2.199999999999999e-07,-2.195487
91,2e-07,-1.993646
92,1.7999999999999997e-07,-1.79715
93,1.5999999999999995e-07,-1.597755
94,1.3999999999999993e-07,-1.398476
95,1.199999999999999e-07,-1.1991
96,9.999999999999989e-08,-0.9996216
97,7.999999999999998e-08,-0.8001025
98,5.999999999999995e-08,-0.6008653
99,3.999999999999983e-08,-0.4013553
100,2.000000000000002e-08,-0.2020714
101,0.0,0.0004650872
102,-2.000000000000002e-08,0.1955187
103,-4.000000000000004e-08,0.3990335
104,-6.000000000000006e-08,0.5923402
105,-8.000000000000008e-08,0.7950671
106,-1.000000000000001e-07,0.9944435
107,-1.2000000000000012e-07,1.194043
108,-1.4000000000000014e-07,1.393355
109,-1.6000000000000016e-07,1.592309
110,-1.7999999999999997e-07,1.791447
111,-2e-07,1.990571
112,-2.2e-07,2.28452
113,-2.4000000000000003e-07,2.388094
114,-2.6000000000000005e-07,2.590887
115,-2.8000000000000007e-07,2.790099
116,-3.000000000000001e-07,2.989388
117,-3.200000000000001e-07,3.188741
118,-3.4000000000000013e-07,3.388065
119,-3.6000000000000015e-07,3.587704
120,-3.8000000000000017e-07,3.786767
121,-4e-07,3.986223
122,-4.2e-07,4.185846
123,-4.4e-07,4.381721
124,-4.6000000000000004e-07,4.584465
125,-4.800000000000001e-07,4.783994
126,-5.000000000000001e-07,4.983449
127,-5.200000000000001e-07,5.18252
128,-5.400000000000001e-07,5.381057
129,-5.600000000000001e-07,5.575696
130,-5.800000000000002e-07,5.7434
131,-6e-07,5.837336
132,-6.2e-07,5.883381
133,-6.4e-07,5.91104
134,-6.6e-07,5.930251
135,-6.800000000000001e-07,5.944768
136,-7.000000000000001e-07,5.956372
137,-7.200000000000001e-07,5.966002
138,-7.400000000000001e-07,5.974226
139,-7.600000000000001e-07,5.981382
140,-7.800000000000002e-07,5.987725
141,-8.000000000000002e-07,5.993387
142,-8.2e-07,5.998544
143,-8.4e-07,6.003225
144,-8.6e-07,6.007545
145,-8.8e-07,6.011538
146,-9.000000000000001e-07,6.015249
147,-9.200000000000003e-07,6.018722
148,-9.400000000000001e-07,6.021982
149,-9.6e-07,6.025053
150,-9.800000000000001e-07,6.027952
151,-1e-06,6.030713
152,-1e-06,6.030725
153,-9.8e-07,6.027993
154,-9.6e-07,6.025121
155,-9.399999999999999e-07,6.022072
156,-9.2e-07,6.018824
157,-9e-07,6.015371
158,-8.799999999999999e-07,6.011658
159,-8.599999999999999e-07,6.007673
160,-8.4e-07,6.003363
161,-8.2e-07,5.99867
162,-8e-07,5.993521
163,-7.799999999999999e-07,5.987852
164,-7.599999999999999e-07,5.981523
165,-7.399999999999999e-07,5.974343
166,-7.199999999999999e-07,5.966128
167,-7e-07,5.956457
168,-6.8e-07,5.944854
169,-6.599999999999999e-07,5.930321
170,-6.4e-07,5.911096
171,-6.2e-07,5.883399
172,-6e-07,5.837323
173,-5.8e-07,5.744279
174,-5.599999999999999e-07,5.579901
