,I,V
0,0.0,0.0001834472
1,5e-08,-0.001689375
2,1e-07,-0.06080049
3,1.5e-07,-0.0907099
4,2e-07,-0.1200757
5,2.5e-07,-0.1493525
6,3e-07,-0.1788189
7,3.5e-07,-0.2063675
8,4e-07,-0.2361216
9,4.5e-07,-0.2671268
10,5e-07,-0.2979706
11,5.5e-07,-0.3283561
12,6e-07,-0.3584878
13,6.499999999999999e-07,-0.3888402
14,7e-07,-0.4185969
15,7.5e-07,-0.4478247
16,8e-07,-0.4769721
17,8.499999999999999e-07,-0.5053173
18,9e-07,-0.5340961
19,9.5e-07,-0.5622513
20,1e-06,-0.5902558
21,1e-06,-0.5903001
22,9.5e-07,-0.5627317
23,9e-07,-0.5341762
24,8.499999999999999e-07,-0.506326
25,8e-07,-0.476997
26,7.5e-07,-0.448122
27,7e-07,-0.4181691
28,6.499999999999999e-07,-0.3880038
29,6e-07,-0.3571704
30,5.5e-07,-0.328608
31,5e-07,-0.2929776
32,4.4999999999999993e-07,-0.2623282
33,4e-07,-0.2343838
34,3.5000000000000004e-07,-0.2041464
35,3e-07,-0.1763026
36,2.4999999999999994e-07,-0.1477033
37,2e-07,-0.1193293
38,1.5000000000000005e-07,-0.09106246
39,1e-07,-0.06160161
40,4.9999999999999945e-08,-0.0306158
41,0.0,-7.470039e-05
42,-4.9999999999999945e-08,0.007112925
43,-1.000000000000001e-07,0.01475235
44,-1.5000000000000005e-07,0.02177601
45,-2e-07,0.0281324
46,-2.4999999999999994e-07,0.03420971
47,-2.999999999999999e-07,0.04038982
48,-3.5000000000000004e-07,0.0459921
49,-4e-07,0.05115353
50,-4.4999999999999993e-07,0.05577632
51,-5.000000000000001e-07,0.05997479
52,-5.5e-07,0.06377602
53,-6e-07,0.06746975
54,-6.499999999999999e-07,0.07061812
55,-6.999999999999999e-07,0.07357255
56,-7.5e-07,0.07639832
57,-8e-07,0.07893935
58,-8.499999999999999e-07,0.08126473
59,-9.000000000000001e-07,0.0835778
60,-9.5e-07,0.08590354
61,-1e-06,0.08766482
62,-1e-06,0.08761957
63,-9.5e-07,0.08488507
64,-9e-07,0.08264595
65,-8.499999999999999e-07,0.08013975
66,-8e-07,0.07736234
67,-7.5e-07,0.07463066
68,-7e-07,0.07179012
69,-6.499999999999999e-07,0.06872525
70,-6e-07,0.06567308
71,-5.5e-07,0.06209241
72,-5e-07,0.05842656
73,-4.4999999999999993e-07,0.05422932
74,-4e-07,0.04984242
75,-3.5000000000000004e-07,0.04478244
76,-3e-07,0.03950283
77,-2.4999999999999994e-07,0.03371213
78,-2e-07,0.02758692
79,-1.5000000000000005e-07,0.02118004
80,-1e-07,0.01452056
81,-4.9999999999999945e-08,0.007709697
82,0.0,0.0002022439
