,I,V
0,0.0,0.0001742496
1,1e-08,0.0002685409
2,2e-08,0.0003294268
3,3.0000000000000004e-08,2.431322
4,4e-08,16.59948
5,5e-08,17.50987
6,6.000000000000001e-08,17.62854
7,7e-08,17.57412
8,8e-08,17.56221
9,9e-08,17.55418
10,1e-07,17.55158
11,1e-07,17.60544
12,9e-08,17.58132
13,8e-08,17.57393
14,6.999999999999999e-08,17.57204
15,6e-08,17.57323
16,5e-08,17.57494
17,3.999999999999999e-08,17.57741
18,2.999999999999999e-08,17.57695
19,1.9999999999999994e-08,17.57791
20,9.999999999999997e-09,17.58526
21,0.0,17.58666
22,-1.000000000000001e-08,17.60469
23,-2.000000000000002e-08,17.65749
24,-3.0000000000000004e-08,17.76325
25,-4.0000000000000014e-08,17.33611
26,-5e-08,10.4681
27,-6.000000000000001e-08,-5.744305e-05
28,-7.000000000000002e-08,-5.809535
29,-8e-08,-14.59841
30,-9.000000000000001e-08,-14.27325
31,-1e-07,-14.21025
32,-1e-07,-14.16806
33,-9e-08,-14.16054
34,-8e-08,-14.16304
35,-6.999999999999999e-08,-14.16019
36,-6e-08,-14.1795
37,-5e-08,-14.16432
38,-3.999999999999999e-08,-14.15808
39,-2.999999999999999e-08,-14.18127
40,-1.9999999999999994e-08,-14.16259
41,-9.999999999999997e-09,-13.90091
42,0.0,-13.9521
