,I,V
0,0.0,0.000119798
1,2e-08,2.974565
2,4e-08,11.55504
3,6.000000000000001e-08,20.99986
4,8e-08,20.9998
5,1e-07,20.99979
6,1.2000000000000002e-07,20.99978
7,1.4e-07,20.99979
8,1.6e-07,20.99979
9,1.8e-07,20.9998
10,2e-07,20.99976
11,2.2e-07,20.99978
12,2.4000000000000003e-07,20.99975
13,2.6e-07,20.99976
14,2.8e-07,20.99976
15,3e-07,20.99976
16,3.2e-07,20.99976
17,3.4000000000000003e-07,20.99974
18,3.6e-07,20.99971
19,3.8e-07,20.99975
20,4e-07,20.99974
21,4.2e-07,20.99974
22,4.4e-07,20.99973
23,4.6e-07,20.99973
24,4.800000000000001e-07,20.99972
25,5e-07,20.99972
26,5.2e-07,20.99968
27,5.4e-07,20.99969
28,5.6e-07,20.99973
29,5.800000000000001e-07,20.99971
30,6e-07,20.9997
31,6.2e-07,20.99969
32,6.4e-07,20.99969
33,6.6e-07,20.99969
34,6.800000000000001e-07,20.99969
35,7e-07,20.99965
36,7.2e-07,20.99968
37,7.4e-07,20.99967
38,7.6e-07,20.99968
39,7.8e-07,20.99966
40,8e-07,20.99966
41,8.2e-07,20.99965
42,8.4e-07,20.99965
43,8.6e-07,20.99966
44,8.8e-07,20.99962
45,9.000000000000001e-07,20.99963
46,9.2e-07,20.99966
47,9.4e-07,20.99962
48,9.600000000000001e-07,20.99962
49,9.8e-07,20.99962
50,1e-06,20.99964
51,1e-06,20.99962
52,9.8e-07,20.9996
53,9.6e-07,20.99963
54,9.399999999999999e-07,20.99963
55,9.2e-07,20.99966
56,9e-07,20.99963
57,8.799999999999999e-07,20.99965
58,8.599999999999999e-07,20.99965
59,8.4e-07,20.99965
60,8.2e-07,20.99959
61,8e-07,20.99966
62,7.799999999999999e-07,20.99965
63,7.599999999999999e-07,20.99966
64,7.399999999999999e-07,20.99967
65,7.199999999999999e-07,20.99971
66,7e-07,20.99967
67,6.8e-07,20.99969
68,6.599999999999999e-07,20.99969
69,6.4e-07,20.99969
70,6.2e-07,20.99969
71,6e-07,20.9997
72,5.8e-07,20.9997
73,5.599999999999999e-07,20.99969
74,5.399999999999999e-07,20.99969
75,5.199999999999999e-07,20.99971
76,5e-07,20.99971
77,4.8e-07,20.99972
78,4.5999999999999994e-07,20.99972
79,4.399999999999999e-07,20.99972
80,4.199999999999999e-07,20.99973
81,4e-07,20.99973
82,3.7999999999999996e-07,20.99973
83,3.5999999999999994e-07,20.99975
84,3.399999999999999e-07,20.99974
85,3.199999999999999e-07,20.99973
86,3e-07,20.99973
87,2.7999999999999997e-07,20.99977
88,2.5999999999999995e-07,20.99977
89,2.399999999999999e-07,20.99977
90,2.199999999999999e-07,20.99977
91,2e-07,20.99978
92,1.7999999999999997e-07,20.99978
93,1.5999999999999995e-07,20.9998
94,1.3999999999999993e-07,20.99979
95,1.199999999999999e-07,20.99981
96,9.999999999999989e-08,20.99981
97,7.999999999999998e-08,20.99979
98,5.999999999999995e-08,20.99981
99,3.999999999999983e-08,20.99981
100,2.000000000000002e-08,20.99982
101,0.0,20.97013
102,-2.000000000000002e-08,17.10273
103,-4.000000000000004e-08,8.294527
104,-6.000000000000006e-08,-9.902268
105,-8.000000000000008e-08,-16.78746
106,-1.000000000000001e-07,-17.16608
107,-1.2000000000000012e-07,-21.00082
108,-1.4000000000000014e-07,-21.00085
109,-1.6000000000000016e-07,-21.00082
110,-1.7999999999999997e-07,-21.0008
111,-2e-07,-21.00083
112,-2.2e-07,-21.00085
113,-2.4000000000000003e-07,-21.00082
114,-2.6000000000000005e-07,-21.00077
115,-2.8000000000000007e-07,-21.0008
116,-3.000000000000001e-07,-21.00079
117,-3.200000000000001e-07,-21.0008
118,-3.4000000000000013e-07,-21.00078
119,-3.6000000000000015e-07,-21.00078
120,-3.8000000000000017e-07,-21.00078
121,-4e-07,-21.00076
122,-4.2e-07,-21.00078
123,-4.4e-07,-21.00076
124,-4.6000000000000004e-07,-21.00076
125,-4.800000000000001e-07,-21.00075
126,-5.000000000000001e-07,-21.00077
127,-5.200000000000001e-07,-21.00079
128,-5.400000000000001e-07,-21.00076
129,-5.600000000000001e-07,-21.00073
130,-5.800000000000002e-07,-21.00075
131,-6e-07,-21.00075
132,-6.2e-07,-21.00075
133,-6.4e-07,-21.00073
134,-6.6e-07,-21.00073
135,-6.800000000000001e-07,-21.00073
136,-7.000000000000001e-07,-21.00073
