,I,V
0,0.0,0.0001418561
1,1e-08,-0.00716522
2,2e-08,-0.01608062
3,3.0000000000000004e-08,-0.02412173
4,4e-08,-0.03236482
5,5e-08,-0.04445108
6,6.000000000000001e-08,-0.04720473
7,7e-08,-0.06225624
8,8e-08,-0.07222162
9,9e-08,-0.07920907
10,1e-07,-0.09076652
11,1e-07,-0.08884288
12,9e-08,-0.0814151
13,8e-08,-0.07157268
14,6.999999999999999e-08,-0.06255792
15,6e-08,-0.05355007
16,5e-08,-0.04455855
17,3.999999999999999e-08,-0.03556959
18,2.999999999999999e-08,-0.02662354
19,1.9999999999999994e-08,-0.0176684
20,9.999999999999997e-09,-0.008744838
21,0.0,0.0001501314
22,-1.000000000000001e-08,0.009032303
23,-2.000000000000002e-08,0.01794848
24,-3.0000000000000004e-08,0.0269193
25,-4.0000000000000014e-08,0.03586196
26,-5e-08,0.04487355
27,-6.000000000000001e-08,0.05388844
28,-7.000000000000002e-08,0.06290548
29,-8e-08,0.07196108
30,-9.000000000000001e-08,0.08101547
31,-1e-07,0.09007351
32,-1e-07,0.09007262
33,-9e-08,0.08102387
34,-8e-08,0.07196797
35,-6.999999999999999e-08,0.06291459
36,-6e-08,0.05389063
37,-5e-08,0.04488402
38,-3.999999999999999e-08,0.03584855
39,-2.999999999999999e-08,0.02690715
40,-1.9999999999999994e-08,0.0179547
41,-9.999999999999997e-09,0.009041697
42,0.0,0.0001201982
