,I,V
0,0.0,0.0001754456
1,2e-08,0.1992445
2,4e-08,0.3989022
3,6.000000000000001e-08,0.5984348
4,8e-08,0.797769
5,1e-07,0.9970378
6,1.2000000000000002e-07,1.196532
7,1.4e-07,1.395947
8,1.6e-07,1.595357
9,1.8e-07,1.794973
10,2e-07,1.994443
11,2.2e-07,2.193743
12,2.4000000000000003e-07,2.39304
13,2.6e-07,2.59237
14,2.8e-07,2.791817
15,3e-07,2.991208
16,3.2e-07,3.190809
17,3.4000000000000003e-07,3.390294
18,3.6e-07,3.589643
19,3.8e-07,3.78912
20,4e-07,3.988447
21,4.2e-07,4.18779
22,4.4e-07,4.387477
23,4.6e-07,4.586991
24,4.800000000000001e-07,4.78641
25,5e-07,4.985923
26,5.2e-07,5.185238
27,5.4e-07,5.384603
28,5.6e-07,5.584208
29,5.800000000000001e-07,5.783608
30,6e-07,5.983028
31,6.2e-07,6.182527
32,6.4e-07,6.381814
33,6.6e-07,6.581072
34,6.800000000000001e-07,6.780385
35,7e-07,6.979905
36,7.2e-07,7.179368
37,7.4e-07,7.378782
38,7.6e-07,7.578174
39,7.8e-07,7.777423
40,8e-07,7.976549
41,8.2e-07,8.176083
42,8.4e-07,8.375466
43,8.6e-07,8.574795
44,8.8e-07,8.774307
45,9.000000000000001e-07,8.973634
46,9.2e-07,9.172799
47,9.4e-07,9.372249
48,9.600000000000001e-07,9.571614
49,9.8e-07,9.771045
50,1e-06,9.970579
51,1e-06,9.970526
52,9.8e-07,9.771095
53,9.6e-07,9.57167
54,9.399999999999999e-07,9.372324
55,9.2e-07,9.172891
56,9e-07,8.973647
57,8.799999999999999e-07,8.774387
58,8.599999999999999e-07,8.574895
59,8.4e-07,8.375463
60,8.2e-07,8.176106
61,8e-07,7.976642
62,7.799999999999999e-07,7.777428
63,7.599999999999999e-07,7.578239
64,7.399999999999999e-07,7.378765
65,7.199999999999999e-07,7.179336
66,7e-07,6.980011
67,6.8e-07,6.780433
68,6.599999999999999e-07,6.581155
69,6.4e-07,6.381883
70,6.2e-07,6.182602
71,6e-07,5.983075
72,5.8e-07,5.783627
73,5.599999999999999e-07,5.584241
74,5.399999999999999e-07,5.384617
75,5.199999999999999e-07,5.185295
76,5e-07,4.985996
77,4.8e-07,4.786458
78,4.5999999999999994e-07,4.587045
79,4.399999999999999e-07,4.38755
80,4.199999999999999e-07,4.187941
81,4e-07,3.98849
82,3.7999999999999996e-07,3.789147
83,3.5999999999999994e-07,3.589697
84,3.399999999999999e-07,3.390377
85,3.199999999999999e-07,3.190925
86,3e-07,2.991347
87,2.7999999999999997e-07,2.791908
88,2.5999999999999995e-07,2.592477
89,2.399999999999999e-07,2.393164
90,2.199999999999999e-07,2.193697
91,2e-07,1.994425
92,1.7999999999999997e-07,1.79501
93,1.5999999999999995e-07,1.595431
94,1.3999999999999993e-07,1.395987
95,1.199999999999999e-07,1.196608
96,9.999999999999989e-08,0.9971382
97,7.999999999999998e-08,0.7978243
98,5.999999999999995e-08,0.5982578
99,3.999999999999983e-08,0.3986639
100,2.000000000000002e-08,0.1993996
101,0.0,-7.643306e-06
102,-2.000000000000002e-08,-0.1988709
103,-4.000000000000004e-08,-0.3983303
104,-6.000000000000006e-08,-0.5978966
105,-8.000000000000008e-08,-0.7963203
106,-1.000000000000001e-07,-0.9965621
107,-1.2000000000000012e-07,-1.196103
108,-1.4000000000000014e-07,-1.396775
109,-1.6000000000000016e-07,-1.594448
110,-1.7999999999999997e-07,-1.794923
111,-2e-07,-1.993073
112,-2.2e-07,-2.193407
113,-2.4000000000000003e-07,-2.393176
114,-2.6000000000000005e-07,-2.592413
115,-2.8000000000000007e-07,-2.791761
116,-3.000000000000001e-07,-2.991238
117,-3.200000000000001e-07,-3.190728
118,-3.4000000000000013e-07,-3.390134
119,-3.6000000000000015e-07,-3.589924
120,-3.8000000000000017e-07,-3.789088
121,-4e-07,-3.98848
122,-4.2e-07,-4.188105
123,-4.4e-07,-4.387483
124,-4.6000000000000004e-07,-4.587012
125,-4.800000000000001e-07,-4.786538
126,-5.000000000000001e-07,-4.985957
127,-5.200000000000001e-07,-5.185278
128,-5.400000000000001e-07,-5.384776
129,-5.600000000000001e-07,-5.584206
130,-5.800000000000002e-07,-5.783617
131,-6e-07,-5.983199
132,-6.2e-07,-6.182555
133,-6.4e-07,-6.38186
134,-6.6e-07,-6.58129
135,-6.800000000000001e-07,-6.780574
136,-7.000000000000001e-07,-6.980004
137,-7.200000000000001e-07,-7.179501
138,-7.400000000000001e-07,-7.378906
139,-7.600000000000001e-07,-7.578194
140,-7.800000000000002e-07,-7.777612
141,-8.000000000000002e-07,-7.976829
142,-8.2e-07,-8.176114
143,-8.4e-07,-8.375632
144,-8.6e-07,-8.575017
145,-8.8e-07,-8.774371
146,-9.000000000000001e-07,-8.973796
147,-9.200000000000003e-07,-9.173064
148,-9.400000000000001e-07,-9.372365
149,-9.6e-07,-9.571861
150,-9.800000000000001e-07,-9.771188
151,-1e-06,-9.970618
152,-1e-06,-9.970653
153,-9.8e-07,-9.771319
