,I,V
0,0.0,-2.417676e-05
1,5e-10,-3.153255e-05
2,1e-09,-3.020433e-05
3,1.5000000000000002e-09,-2.856986e-05
4,2e-09,-4.471201e-05
5,2.5e-09,-2.58112e-05
6,3.0000000000000004e-09,-1.896615e-05
7,3.5000000000000003e-09,-3.58235e-05
8,4e-09,-2.519836e-05
9,4.500000000000001e-09,-2.765033e-05
10,5e-09,0.002580161
11,5.5000000000000004e-09,0.002572192
12,6.000000000000001e-09,0.002572395
13,6.5e-09,0.002580364
14,7.000000000000001e-09,0.002578015
15,7.500000000000001e-09,0.00257781
16,8e-09,0.002582612
17,8.5e-09,0.002572906
18,9.000000000000001e-09,0.002580159
19,9.5e-09,0.002575869
20,1e-08,0.002581182
21,1e-08,0.002579138
22,9.5e-09,0.002574745
23,9e-09,0.002591602
24,8.5e-09,0.002594973
25,8e-09,0.00260897
26,7.500000000000001e-09,0.00256126
27,7e-09,0.002704798
28,6.5e-09,0.002770896
29,6e-09,0.002777945
30,5.5e-09,0.002771101
31,5e-09,0.002785812
32,4.5e-09,1.056012e-05
33,3.9999999999999994e-09,3.845146e-05
34,3.5e-09,2.629371e-05
35,2.9999999999999996e-09,3.150405e-05
36,2.4999999999999992e-09,3.099345e-05
37,1.9999999999999997e-09,2.619156e-05
38,1.5000000000000002e-09,2.59873e-05
39,9.99999999999999e-10,1.995947e-05
40,4.999999999999995e-10,1.556624e-05
41,0.0,3.344534e-05
42,-5.000000000000012e-10,1.556636e-05
43,-1.0000000000000007e-09,2.322879e-05
44,-1.5000000000000002e-09,-1.78421e-05
45,-2.0000000000000014e-09,4.407062e-05
46,-2.500000000000001e-09,2.813269e-05
47,-3.0000000000000004e-09,5.244842e-05
48,-3.5e-09,3.947329e-05
49,-4.000000000000001e-09,2.006179e-05
50,-4.500000000000001e-09,2.966542e-05
51,-5.000000000000002e-09,-0.002707671
52,-5.5e-09,-0.002724733
53,-6.000000000000001e-09,-0.002711247
54,-6.500000000000002e-09,-0.00271288
55,-7e-09,-0.002705012
56,-7.500000000000001e-09,-0.002698679
57,-8.000000000000002e-09,-0.002707771
58,-8.5e-09,-0.002704502
59,-9.000000000000001e-09,-0.002699497
60,-9.500000000000002e-09,-0.002676816
61,-1e-08,-0.002676815
62,-1e-08,-0.002673445
63,-9.5e-09,-0.002666803
64,-9e-09,-0.002686826
65,-8.5e-09,-0.002681515
66,-8e-09,-0.002687644
67,-7.500000000000001e-09,-0.002710122
68,-7e-09,-0.002680188
69,-6.5e-09,-0.002681924
70,-6e-09,-0.002634008
71,-5.5e-09,-0.002631656
72,-5e-09,-0.00262563
73,-4.5e-09,-2.642343e-05
74,-3.9999999999999994e-09,-3.520981e-05
75,-3.5e-09,-1.242672e-05
76,-2.9999999999999996e-09,-3.275773e-05
77,-2.4999999999999992e-09,-4.011366e-05
78,-1.9999999999999997e-09,-2.621915e-05
79,-1.5000000000000002e-09,-2.17238e-05
80,-9.99999999999999e-10,-3.142937e-05
81,-4.999999999999995e-10,-3.132733e-05
82,0.0,-3.398361e-05
