,I,V
0,0.0,0.002267969
1,5e-08,-4.006448
2,1e-07,-1.701299
3,1.5e-07,-1.836813
4,2e-07,-1.929843
5,2.5e-07,-1.847368
6,3e-07,-2.073188
7,3.5e-07,-2.023299
8,4e-07,-1.990082
9,4.5e-07,-2.016613
10,5e-07,-2.238471
11,5.5e-07,-2.373904
12,6e-07,-2.430857
13,6.499999999999999e-07,-2.465046
14,7e-07,-1.059131
15,7.5e-07,-2.494652
16,8e-07,-2.592518
17,8.499999999999999e-07,-2.633788
18,9e-07,-2.667686
19,9.5e-07,-2.702012
20,1e-06,-2.734593
21,1e-06,-2.735655
22,9.5e-07,-2.703024
23,9e-07,-2.668704
24,8.499999999999999e-07,-2.631565
25,8e-07,-2.592561
26,7.5e-07,-2.555597
27,7e-07,-2.508949
28,6.499999999999999e-07,-2.464267
29,6e-07,-2.412124
30,5.5e-07,-2.352026
31,5e-07,-2.289548
32,4.4999999999999993e-07,-2.223118
33,4e-07,-2.15731
34,3.5000000000000004e-07,-2.086222
35,3e-07,-2.009791
36,2.4999999999999994e-07,-1.935256
37,2e-07,-1.85483
38,1.5000000000000005e-07,-1.762893
39,1e-07,-1.64697
40,4.9999999999999945e-08,-1.509622
41,0.0,-1.27742
42,-4.9999999999999945e-08,0.06124802
43,-1.000000000000001e-07,0.08438635
44,-1.5000000000000005e-07,0.09935302
45,-2e-07,0.1059176
46,-2.4999999999999994e-07,0.1151614
47,-2.999999999999999e-07,0.1194048
48,-3.5000000000000004e-07,0.12374
49,-4e-07,0.1223765
50,-4.4999999999999993e-07,0.1209162
51,-5.000000000000001e-07,0.1209903
52,-5.5e-07,0.1221741
53,-6e-07,0.1238758
54,-6.499999999999999e-07,0.1266284
55,-6.999999999999999e-07,0.1299222
56,-7.5e-07,0.1321836
57,-8e-07,0.1342232
58,-8.499999999999999e-07,0.1368585
59,-9.000000000000001e-07,0.1389167
60,-9.5e-07,0.1411888
61,-1e-06,0.1435707
62,-1e-06,0.1461166
63,-9.5e-07,0.1487958
64,-9e-07,0.1493426
65,-8.499999999999999e-07,0.1482527
66,-8e-07,0.1466974
67,-7.5e-07,0.1450638
68,-7e-07,0.1437509
69,-6.499999999999999e-07,0.1409038
70,-6e-07,0.1388085
71,-5.5e-07,0.1349809
72,-5e-07,0.1325688
73,-4.4999999999999993e-07,0.1295546
74,-4e-07,0.1265582
75,-3.5000000000000004e-07,0.1245458
76,-3e-07,0.1209989
77,-2.4999999999999994e-07,0.1188328
78,-2e-07,0.1409049
79,-1.5000000000000005e-07,0.1202109
80,-1e-07,0.1127544
81,-4.9999999999999945e-08,0.1030489
82,0.0,0.04504077
