,I,V
0,0.0,2.313574e-05
1,1e-08,-0.001546304
2,2e-08,-0.00417954
3,3.0000000000000004e-08,-0.006331856
4,4e-08,-0.00847228
5,5e-08,-0.01064684
6,6.000000000000001e-08,-0.01279442
7,7e-08,-0.01496387
8,8e-08,-0.01713494
9,9e-08,-0.0193045
10,1e-07,-0.0215045
11,1e-07,-0.02153084
12,9e-08,-0.01935741
13,8e-08,-0.0172179
14,6.999999999999999e-08,-0.01506982
15,6e-08,-0.01289964
16,5e-08,-0.0107539
17,3.999999999999999e-08,-0.008590488
18,2.999999999999999e-08,-0.006439938
19,1.9999999999999994e-08,-0.004277034
20,9.999999999999997e-09,-0.002124959
21,0.0,3.549745e-05
22,-1.000000000000001e-08,0.002189447
23,-2.000000000000002e-08,0.004344403
24,-3.0000000000000004e-08,0.006493636
25,-4.0000000000000014e-08,0.008641439
26,-5e-08,0.01080161
27,-6.000000000000001e-08,0.01294635
28,-7.000000000000002e-08,0.01511898
29,-8e-08,0.01730142
30,-9.000000000000001e-08,0.01946157
31,-1e-07,0.02160652
32,-1e-07,0.02161765
33,-9e-08,0.01945422
34,-8e-08,0.01729885
35,-6.999999999999999e-08,0.01512511
36,-6e-08,0.01296412
37,-5e-08,0.0108106
38,-3.999999999999999e-08,0.008651045
39,-2.999999999999999e-08,0.006493737
40,-1.9999999999999994e-08,0.004334798
41,-9.999999999999997e-09,0.002177289
42,0.0,1.496295e-05
