,I,V
0,0.0,-1.188265
1,5e-08,4.271134
2,1e-07,1.781406
3,1.5e-07,1.847366
4,2e-07,1.906585
5,2.5e-07,1.962313
6,3e-07,2.013749
7,3.5e-07,2.061254
8,4e-07,2.10322
9,4.5e-07,2.144335
10,5e-07,2.187042
11,5.5e-07,2.229771
12,6e-07,2.274755
13,6.499999999999999e-07,2.313464
14,7e-07,2.356032
15,7.5e-07,2.39919
16,8e-07,2.434205
17,8.499999999999999e-07,2.468837
18,9e-07,2.499284
19,9.5e-07,2.523795
20,1e-06,2.549312
21,1e-06,2.545122
22,9.5e-07,2.506371
23,9e-07,2.466002
24,8.499999999999999e-07,2.408966
25,8e-07,2.354773
26,7.5e-07,2.312965
27,7e-07,2.271806
28,6.499999999999999e-07,2.235114
29,6e-07,2.200975
30,5.5e-07,2.165928
31,5e-07,2.130906
32,4.4999999999999993e-07,2.092252
33,4e-07,2.05566
34,3.5000000000000004e-07,2.014333
35,3e-07,1.96811
36,2.4999999999999994e-07,1.916416
37,2e-07,1.861054
38,1.5000000000000005e-07,1.793453
39,1e-07,1.716405
40,4.9999999999999945e-08,1.624475
41,0.0,1.312142
42,-4.9999999999999945e-08,-4.508681
43,-1.000000000000001e-07,-7.253507
44,-1.5000000000000005e-07,-7.518509
45,-2e-07,-7.798672
46,-2.4999999999999994e-07,-8.04423
47,-2.999999999999999e-07,-8.198443
48,-3.5000000000000004e-07,-8.355006
49,-4e-07,-8.488894
50,-4.4999999999999993e-07,-8.610134
51,-5.000000000000001e-07,-8.729286
52,-5.5e-07,-8.827003
53,-6e-07,-8.917645
54,-6.499999999999999e-07,-8.995403
55,-6.999999999999999e-07,-9.096667
56,-7.5e-07,-9.183757
57,-8e-07,-9.231438
58,-8.499999999999999e-07,-9.312144
59,-9.000000000000001e-07,-9.398623
60,-9.5e-07,-9.47486
61,-1e-06,-9.549481
62,-1e-06,-9.549497
63,-9.5e-07,-9.441737
64,-9e-07,-9.32847
65,-8.499999999999999e-07,-9.228209
66,-8e-07,-9.139505
67,-7.5e-07,-9.014193
68,-7e-07,-8.9085
69,-6.499999999999999e-07,-8.780291
70,-6e-07,-8.667889
71,-5.5e-07,-8.562105
72,-5e-07,-8.447931
73,-4.4999999999999993e-07,-8.306484
74,-4e-07,-8.140172
75,-3.5000000000000004e-07,-7.959545
76,-3e-07,-7.765819
77,-2.4999999999999994e-07,-7.552134
78,-2e-07,-7.301493
79,-1.5000000000000005e-07,-6.931734
80,-1e-07,-6.513225
81,-4.9999999999999945e-08,-5.885332
82,0.0,-4.364804
