,I,V
0,0.0,-3.83337e-05
1,5e-08,-0.007916087
2,1e-07,-0.01631781
3,1.5e-07,-0.0245152
4,2e-07,-0.03241308
5,2.5e-07,-0.04048229
6,3e-07,-0.04936128
7,3.5e-07,-0.05778413
8,4e-07,-0.06698857
9,4.5e-07,-0.0749936
10,5e-07,-0.08399527
11,5.5e-07,-0.09288426
12,6e-07,-0.1022015
13,6.499999999999999e-07,-0.1120027
14,7e-07,-0.1209445
15,7.5e-07,-0.131036
16,8e-07,-0.1409197
17,8.499999999999999e-07,-0.1512665
18,9e-07,-0.1604278
19,9.5e-07,-0.1666722
20,1e-06,-0.177525
21,1e-06,-0.1778984
22,9.5e-07,-0.1676272
23,9e-07,-0.1575131
24,8.499999999999999e-07,-0.1476201
25,8e-07,-0.1378491
26,7.5e-07,-0.1282736
27,7e-07,-0.1189489
28,6.499999999999999e-07,-0.1096392
29,6e-07,-0.100465
30,5.5e-07,-0.09148696
31,5e-07,-0.08270659
32,4.4999999999999993e-07,-0.07392085
33,4e-07,-0.06536917
34,3.5000000000000004e-07,-0.05690608
35,3e-07,-0.04856307
36,2.4999999999999994e-07,-0.04031707
37,2e-07,-0.03213357
38,1.5000000000000005e-07,-0.02402371
39,1e-07,-0.01596985
40,4.9999999999999945e-08,-0.008010888
41,0.0,-8.317991e-05
42,-4.9999999999999945e-08,0.007802869
43,-1.000000000000001e-07,0.01563802
44,-1.5000000000000005e-07,0.0234692
45,-2e-07,0.0312301
46,-2.4999999999999994e-07,0.03895399
47,-2.999999999999999e-07,0.04659754
48,-3.5000000000000004e-07,0.05430874
49,-4e-07,0.06218243
50,-4.4999999999999993e-07,0.06992741
51,-5.000000000000001e-07,0.07734405
52,-5.5e-07,0.08495097
53,-6e-07,0.09273472
54,-6.499999999999999e-07,0.1001385
55,-6.999999999999999e-07,0.1075192
56,-7.5e-07,0.1152471
57,-8e-07,0.1225586
58,-8.499999999999999e-07,0.1301528
59,-9.000000000000001e-07,0.1374453
60,-9.5e-07,0.1451735
61,-1e-06,0.1522027
62,-1e-06,0.1521677
63,-9.5e-07,0.1450379
64,-9e-07,0.1376941
65,-8.499999999999999e-07,0.130645
66,-8e-07,0.1231816
67,-7.5e-07,0.115381
68,-7e-07,0.1079446
69,-6.499999999999999e-07,0.1004388
70,-6e-07,0.0926891
71,-5.5e-07,0.08530901
72,-5e-07,0.07761389
73,-4.4999999999999993e-07,0.07012594
74,-4e-07,0.06240826
75,-3.5000000000000004e-07,0.05473421
76,-3e-07,0.04700983
77,-2.4999999999999994e-07,0.03928844
78,-2e-07,0.03147005
79,-1.5000000000000005e-07,0.02365674
80,-1e-07,0.01579278
81,-4.9999999999999945e-08,0.007886938
82,0.0,-5.651682e-05
