,I,V
0,0.0,-4.849443e-05
1,2e-09,-5.411354e-05
2,4e-09,-4.890311e-05
3,6.000000000000001e-09,0.002541757
4,8e-09,0.002529907
5,1e-08,0.002532868
6,1e-08,0.002540633
7,8e-09,0.002532664
8,6e-09,0.002538692
9,3.9999999999999994e-09,-3.940144e-05
10,1.9999999999999997e-09,-4.808526e-05
11,0.0,-8.629568e-05
12,-2.0000000000000014e-09,-2.131789e-05
13,-4.000000000000001e-09,-7.802041e-05
14,-6.000000000000001e-09,-0.002630858
15,-8.000000000000002e-09,-0.002635659
16,-1e-08,-0.002618599
17,-1e-08,-0.002612673
18,-8e-09,-0.002610016
19,-6e-09,-0.00260215
20,-3.9999999999999994e-09,-4.502037e-05
21,-1.9999999999999997e-09,-2.714136e-05
22,0.0,-3.940106e-05
