,I,V
0,0.0,0.0002527022
1,2e-08,0.002377154
2,4e-08,0.004909203
3,6.000000000000001e-08,0.007511637
4,8e-08,0.01008536
5,1e-07,0.01257788
6,1.2000000000000002e-07,0.01504466
7,1.4e-07,0.01751387
8,1.6e-07,0.01998862
9,1.8e-07,0.02244815
10,2e-07,0.02492604
11,2.2e-07,0.02739741
12,2.4000000000000003e-07,0.02984816
13,2.6e-07,0.03232023
14,2.8e-07,0.03478946
15,3e-07,0.0372397
16,3.2e-07,0.03967969
17,3.4000000000000003e-07,0.04210038
18,3.6e-07,0.04449779
19,3.8e-07,0.04685903
20,4e-07,0.04919108
21,4.2e-07,0.05150236
22,4.4e-07,0.05373285
23,4.6e-07,0.05590268
24,4.800000000000001e-07,0.05808249
25,5e-07,0.06022445
26,5.2e-07,0.06227504
27,5.4e-07,0.06426828
28,5.6e-07,0.06616732
29,5.800000000000001e-07,0.06809533
30,6e-07,0.07004651
31,6.2e-07,0.07209644
32,6.4e-07,0.07370701
33,6.6e-07,0.07553951
34,6.800000000000001e-07,0.07747055
35,7e-07,0.0791292
36,7.2e-07,0.08077305
37,7.4e-07,0.08226811
38,7.6e-07,0.08380387
39,7.8e-07,0.08563013
40,8e-07,0.08725619
41,8.2e-07,0.08872472
42,8.4e-07,0.09035298
43,8.6e-07,0.09203926
44,8.8e-07,0.09334861
45,9.000000000000001e-07,0.09505115
46,9.2e-07,0.097218
47,9.4e-07,0.09860671
48,9.600000000000001e-07,0.09991067
49,9.8e-07,0.1015829
50,1e-06,0.103042
51,1e-06,0.1031619
52,9.8e-07,0.1019628
53,9.6e-07,0.1007144
54,9.399999999999999e-07,0.09902894
55,9.2e-07,0.09769848
56,9e-07,0.09646704
57,8.799999999999999e-07,0.09508687
58,8.599999999999999e-07,0.09314646
59,8.4e-07,0.09179408
60,8.2e-07,0.0902137
61,8e-07,0.08852129
62,7.799999999999999e-07,0.08702232
63,7.599999999999999e-07,0.08526722
64,7.399999999999999e-07,0.08396342
65,7.199999999999999e-07,0.0822641
66,7e-07,0.08039553
67,6.8e-07,0.0787062
68,6.599999999999999e-07,0.07701616
69,6.4e-07,0.07513963
70,6.2e-07,0.07325313
71,6e-07,0.07134888
72,5.8e-07,0.06938553
73,5.599999999999999e-07,0.06732555
74,5.399999999999999e-07,0.06532443
75,5.199999999999999e-07,0.06319984
76,5e-07,0.06099616
77,4.8e-07,0.05877608
78,4.5999999999999994e-07,0.05647615
79,4.399999999999999e-07,0.05419365
80,4.199999999999999e-07,0.05183182
81,4e-07,0.049449
82,3.7999999999999996e-07,0.04703238
83,3.5999999999999994e-07,0.04460577
84,3.399999999999999e-07,0.04216208
85,3.199999999999999e-07,0.03970573
86,3e-07,0.03723365
87,2.7999999999999997e-07,0.03475004
88,2.5999999999999995e-07,0.03227404
89,2.399999999999999e-07,0.02980504
90,2.199999999999999e-07,0.02731659
91,2e-07,0.02483309
92,1.7999999999999997e-07,0.02234791
93,1.5999999999999995e-07,0.0198644
94,1.3999999999999993e-07,0.01738649
95,1.199999999999999e-07,0.01489346
96,9.999999999999989e-08,0.01241188
97,7.999999999999998e-08,0.009902409
98,5.999999999999995e-08,0.007358506
99,3.999999999999983e-08,0.004765267
100,2.000000000000002e-08,0.002276223
101,0.0,0.0002720105
102,-2.000000000000002e-08,-0.001430287
103,-4.000000000000004e-08,-0.002932967
104,-6.000000000000006e-08,-0.004346458
105,-8.000000000000008e-08,-0.005700896
106,-1.000000000000001e-07,-0.006963193
107,-1.2000000000000012e-07,-0.008198311
108,-1.4000000000000014e-07,-0.009342205
109,-1.6000000000000016e-07,-0.01049314
110,-1.7999999999999997e-07,-0.01167187
111,-2e-07,-0.01274904
112,-2.2e-07,-0.01397886
113,-2.4000000000000003e-07,-0.01504388
114,-2.6000000000000005e-07,-0.01613454
115,-2.8000000000000007e-07,-0.01721876
116,-3.000000000000001e-07,-0.01819542
117,-3.200000000000001e-07,-0.01864238
118,-3.4000000000000013e-07,-0.0196324
119,-3.6000000000000015e-07,-0.02070753
120,-3.8000000000000017e-07,-0.02168378
121,-4e-07,-0.02263838
122,-4.2e-07,-0.02366692
123,-4.4e-07,-0.02438684
124,-4.6000000000000004e-07,-0.02537544
125,-4.800000000000001e-07,-0.02656767
126,-5.000000000000001e-07,-0.02748415
127,-5.200000000000001e-07,-0.02833095
128,-5.400000000000001e-07,-0.02929922
129,-5.600000000000001e-07,-0.03025737
130,-5.800000000000002e-07,-0.03147002
131,-6e-07,-0.03248674
132,-6.2e-07,-0.03325599
133,-6.4e-07,-0.03415624
134,-6.6e-07,-0.03504144
135,-6.800000000000001e-07,-0.03611905
136,-7.000000000000001e-07,-0.03661431
137,-7.200000000000001e-07,-0.03776976
138,-7.400000000000001e-07,-0.03855108
139,-7.600000000000001e-07,-0.03996036
140,-7.800000000000002e-07,-0.0404113
141,-8.000000000000002e-07,-0.04125321
142,-8.2e-07,-0.04247157
143,-8.4e-07,-0.04287225
144,-8.6e-07,-0.04382856
145,-8.8e-07,-0.04475874
146,-9.000000000000001e-07,-0.0456608
147,-9.200000000000003e-07,-0.04632432
148,-9.400000000000001e-07,-0.04706426
149,-9.6e-07,-0.04798128
150,-9.800000000000001e-07,-0.04897765
151,-1e-06,-0.05021534
152,-1e-06,-0.05013683
153,-9.8e-07,-0.04890876
154,-9.6e-07,-0.04782314
155,-9.399999999999999e-07,-0.04681808
156,-9.2e-07,-0.04618876
157,-9e-07,-0.04551246
158,-8.799999999999999e-07,-0.04426499
159,-8.599999999999999e-07,-0.04312792
160,-8.4e-07,-0.04253317
161,-8.2e-07,-0.04145527
162,-8e-07,-0.04044592
163,-7.799999999999999e-07,-0.0395444
164,-7.599999999999999e-07,-0.03874662
165,-7.399999999999999e-07,-0.03785884
