,I,V
0,0.0,0.0001835356
1,1e-08,0.03389773
2,2e-08,-0.04531729
3,3.0000000000000004e-08,-0.03597915
4,4e-08,-0.03792422
5,5e-08,-0.04101801
6,6.000000000000001e-08,-0.04429648
7,7e-08,-0.04543621
8,8e-08,-0.04634842
9,9e-08,-0.04603621
10,1e-07,-0.04764923
11,1e-07,-0.04615633
12,9e-08,-0.0437499
13,8e-08,-0.04572932
14,6.999999999999999e-08,-0.04258281
15,6e-08,-0.04277016
16,5e-08,-0.04002017
17,3.999999999999999e-08,-0.03809318
18,2.999999999999999e-08,-0.03436222
19,1.9999999999999994e-08,-0.02974191
20,9.999999999999997e-09,-0.01759688
21,0.0,-0.003975694
22,-1.000000000000001e-08,0.01843024
23,-2.000000000000002e-08,0.04095288
24,-3.0000000000000004e-08,0.06779973
25,-4.0000000000000014e-08,0.09570102
26,-5e-08,0.1267474
27,-6.000000000000001e-08,0.155788
28,-7.000000000000002e-08,0.1915213
29,-8e-08,0.2273353
30,-9.000000000000001e-08,0.2580426
31,-1e-07,0.2905463
32,-1e-07,0.293866
33,-9e-08,0.2594493
34,-8e-08,0.2203926
35,-6.999999999999999e-08,0.1949256
36,-6e-08,0.1595152
37,-5e-08,0.1237558
38,-3.999999999999999e-08,0.09604798
39,-2.999999999999999e-08,-0.1062921
40,-1.9999999999999994e-08,-0.1058294
41,-9.999999999999997e-09,0.01887175
42,0.0,-0.002411384
