,I,V
0,0.0,0.0001730252
1,2e-08,0.1992654
2,4e-08,0.3986468
3,6.000000000000001e-08,0.5981395
4,8e-08,0.797643
5,1e-07,0.9970239
6,1.2000000000000002e-07,1.196685
7,1.4e-07,1.396143
8,1.6e-07,1.595507
9,1.8e-07,1.794975
10,2e-07,1.994385
11,2.2e-07,2.194538
12,2.4000000000000003e-07,2.39418
13,2.6e-07,2.593612
14,2.8e-07,2.793048
15,3e-07,2.992415
16,3.2e-07,3.191974
17,3.4000000000000003e-07,3.391358
18,3.6e-07,3.590883
19,3.8e-07,3.790518
20,4e-07,3.989992
21,4.2e-07,4.189414
22,4.4e-07,4.388969
23,4.6e-07,4.58836
24,4.800000000000001e-07,4.787788
25,5e-07,4.987459
26,5.2e-07,5.186935
27,5.4e-07,5.386435
28,5.6e-07,5.58602
29,5.800000000000001e-07,5.785314
30,6e-07,5.984659
31,6.2e-07,6.18421
32,6.4e-07,6.383687
33,6.6e-07,6.583081
34,6.800000000000001e-07,6.782533
35,7e-07,6.98204
36,7.2e-07,7.181321
37,7.4e-07,7.380641
38,7.6e-07,7.580152
39,7.8e-07,7.779598
40,8e-07,7.978963
41,8.2e-07,8.178553
42,8.4e-07,8.377882
43,8.6e-07,8.577075
44,8.8e-07,8.776539
45,9.000000000000001e-07,8.975913
46,9.2e-07,9.175403
47,9.4e-07,9.374977
48,9.600000000000001e-07,9.574377
49,9.8e-07,9.773717
50,1e-06,9.973184
51,1e-06,9.973202
52,9.8e-07,9.773806
53,9.6e-07,9.574438
54,9.399999999999999e-07,9.374943
55,9.2e-07,9.17538
56,9e-07,8.976024
57,8.799999999999999e-07,8.77656
58,8.599999999999999e-07,8.577196
59,8.4e-07,8.37786
60,8.2e-07,8.178618
61,8e-07,7.979072
62,7.799999999999999e-07,7.779679
63,7.599999999999999e-07,7.580269
64,7.399999999999999e-07,7.380701
65,7.199999999999999e-07,7.181381
66,7e-07,6.98211
67,6.8e-07,6.782713
68,6.599999999999999e-07,6.583226
69,6.4e-07,6.383763
70,6.2e-07,6.184311
71,6e-07,5.984752
72,5.8e-07,5.785419
73,5.599999999999999e-07,5.586082
74,5.399999999999999e-07,5.386595
75,5.199999999999999e-07,5.187062
76,5e-07,4.987564
77,4.8e-07,4.787822
78,4.5999999999999994e-07,4.58842
79,4.399999999999999e-07,4.389034
80,4.199999999999999e-07,4.189501
81,4e-07,3.990081
82,3.7999999999999996e-07,3.790678
83,3.5999999999999994e-07,3.590953
84,3.399999999999999e-07,3.391387
85,3.199999999999999e-07,3.192023
86,3e-07,2.992526
87,2.7999999999999997e-07,2.793127
88,2.5999999999999995e-07,2.593695
89,2.399999999999999e-07,2.39422
90,2.199999999999999e-07,2.194607
91,2e-07,1.99445
92,1.7999999999999997e-07,1.795072
93,1.5999999999999995e-07,1.595562
94,1.3999999999999993e-07,1.396213
95,1.199999999999999e-07,1.196732
96,9.999999999999989e-08,0.997094
97,7.999999999999998e-08,0.7976682
98,5.999999999999995e-08,0.5981801
99,3.999999999999983e-08,0.3986432
100,2.000000000000002e-08,0.1992875
101,0.0,-6.581694e-05
102,-2.000000000000002e-08,-0.1992016
103,-4.000000000000004e-08,-0.3985689
104,-6.000000000000006e-08,-0.5980309
105,-8.000000000000008e-08,-0.7975205
106,-1.000000000000001e-07,-0.9969899
107,-1.2000000000000012e-07,-1.196582
108,-1.4000000000000014e-07,-1.396047
109,-1.6000000000000016e-07,-1.595413
110,-1.7999999999999997e-07,-1.794923
111,-2e-07,-1.994275
112,-2.2e-07,-2.193383
113,-2.4000000000000003e-07,-2.393011
114,-2.6000000000000005e-07,-2.592526
115,-2.8000000000000007e-07,-2.791944
116,-3.000000000000001e-07,-2.991492
117,-3.200000000000001e-07,-3.190873
118,-3.4000000000000013e-07,-3.390274
119,-3.6000000000000015e-07,-3.589933
120,-3.8000000000000017e-07,-3.789403
121,-4e-07,-3.988898
