,I,V
183,-3.7999999999999996e-07,0.1689386
184,-3.5999999999999994e-07,0.1660252
185,-3.399999999999999e-07,0.1654236
186,-3.199999999999999e-07,0.1578714
187,-3e-07,0.1589204
188,-2.7999999999999997e-07,0.1550471
189,-2.5999999999999995e-07,0.1473357
190,-2.399999999999999e-07,0.1322478
191,-2.199999999999999e-07,0.07194789
192,-2e-07,0.0597331
193,-1.7999999999999997e-07,0.06034912
194,-1.5999999999999995e-07,0.06136211
195,-1.3999999999999993e-07,0.06235727
196,-1.199999999999999e-07,0.06272887
197,-9.999999999999989e-08,0.06398115
198,-7.999999999999998e-08,0.06448177
199,-5.999999999999995e-08,0.06450406
200,-3.999999999999983e-08,0.06315956
201,-2.000000000000002e-08,0.05528565
202,0.0,0.0008399087
