,I,V
0,0.0,-8.81853e-05
1,5e-08,0.007559748
2,1e-07,0.01519007
3,1.5e-07,0.02278323
4,2e-07,0.03037075
5,2.5e-07,0.03795902
6,3e-07,0.0456204
7,3.5e-07,0.05340376
8,4e-07,0.0611711
9,4.5e-07,0.06898839
10,5e-07,0.0767375
11,5.5e-07,0.08475808
12,6e-07,0.09294679
13,6.499999999999999e-07,0.1012977
14,7e-07,0.1097622
15,7.5e-07,0.1182772
16,8e-07,0.127221
17,8.499999999999999e-07,0.1362084
18,9e-07,0.1456621
19,9.5e-07,0.1552404
20,1e-06,0.1649592
21,1e-06,0.1650142
22,9.5e-07,0.1552508
23,9e-07,0.1457798
24,8.499999999999999e-07,0.1366611
25,8e-07,0.1277866
26,7.5e-07,0.1190028
27,7e-07,0.1103912
28,6.499999999999999e-07,0.1019748
29,6e-07,0.09360436
30,5.5e-07,0.08550743
31,5e-07,0.07736196
32,4.4999999999999993e-07,0.06935326
33,4e-07,0.06147956
34,3.5000000000000004e-07,0.05364025
35,3e-07,0.04584514
36,2.4999999999999994e-07,0.03815983
37,2e-07,0.0304863
38,1.5000000000000005e-07,0.02289203
39,1e-07,0.0152434
40,4.9999999999999945e-08,0.007601216
41,0.0,-9.686832e-05
42,-4.9999999999999945e-08,-0.007860919
43,-1.000000000000001e-07,-0.01570842
44,-1.5000000000000005e-07,-0.02367678
45,-2e-07,-0.03166884
46,-2.4999999999999994e-07,-0.03988962
47,-2.999999999999999e-07,-0.04814964
48,-3.5000000000000004e-07,-0.05658393
49,-4e-07,-0.06520646
50,-4.4999999999999993e-07,-0.07401802
51,-5.000000000000001e-07,-0.08300366
52,-5.5e-07,-0.09213233
53,-6e-07,-0.101435
54,-6.499999999999999e-07,-0.1108125
55,-6.999999999999999e-07,-0.1205326
56,-7.5e-07,-0.1303674
57,-8e-07,-0.1405614
58,-8.499999999999999e-07,-0.150853
59,-9.000000000000001e-07,-0.1611158
60,-9.5e-07,-0.1720679
61,-1e-06,-0.1830991
62,-1e-06,-0.1829802
63,-9.5e-07,-0.1722147
64,-9e-07,-0.1613274
65,-8.499999999999999e-07,-0.1508867
66,-8e-07,-0.1405523
67,-7.5e-07,-0.1303988
68,-7e-07,-0.1206317
69,-6.499999999999999e-07,-0.1107518
70,-6e-07,-0.1012094
71,-5.5e-07,-0.09178612
72,-5e-07,-0.08269882
73,-4.4999999999999993e-07,-0.07374772
74,-4e-07,-0.06504204
75,-3.5000000000000004e-07,-0.05650333
76,-3e-07,-0.04805068
77,-2.4999999999999994e-07,-0.0398124
78,-2e-07,-0.03161511
79,-1.5000000000000005e-07,-0.02357789
80,-1e-07,-0.0156501
81,-4.9999999999999945e-08,-0.007828632
82,0.0,-0.0001167888
