,I,V
0,0.0,-0.005898826
1,5e-08,-0.06045498
2,1e-07,-0.01342733
3,1.5e-07,0.007244829
4,2e-07,0.02827224
5,2.5e-07,0.05656257
6,3e-07,0.09666458
7,3.5e-07,0.0875178
8,4e-07,0.08482913
9,4.5e-07,0.1424472
10,5e-07,0.1645334
11,5.5e-07,0.2349673
12,6e-07,0.275017
13,6.499999999999999e-07,0.2929897
14,7e-07,0.3141097
15,7.5e-07,0.3402048
16,8e-07,0.3554954
17,8.499999999999999e-07,0.3667189
18,9e-07,0.3852054
19,9.5e-07,0.4019708
20,1e-06,0.466502
21,1e-06,0.4293993
22,9.5e-07,0.4069183
23,9e-07,0.3826096
24,8.499999999999999e-07,0.3584096
25,8e-07,0.3408454
26,7.5e-07,0.3249574
27,7e-07,0.3084056
28,6.499999999999999e-07,0.2950253
29,6e-07,0.2738969
30,5.5e-07,0.2644125
31,5e-07,0.2526995
32,4.4999999999999993e-07,0.2416483
33,4e-07,0.2021259
34,3.5000000000000004e-07,0.2230384
35,3e-07,0.2541864
36,2.4999999999999994e-07,0.2021576
37,2e-07,0.1770286
38,1.5000000000000005e-07,0.1467686
39,1e-07,0.1178373
40,4.9999999999999945e-08,-0.00194794
41,0.0,-0.005091996
42,-4.9999999999999945e-08,0.2106078
43,-1.000000000000001e-07,0.1130478
44,-1.5000000000000005e-07,-0.03745508
45,-2e-07,-0.05832823
46,-2.4999999999999994e-07,-0.08753859
47,-2.999999999999999e-07,-0.1185254
48,-3.5000000000000004e-07,-0.1524495
49,-4e-07,-0.1832101
50,-4.4999999999999993e-07,-0.2284531
51,-5.000000000000001e-07,-0.2558724
52,-5.5e-07,-0.2926248
53,-6e-07,-0.3225575
54,-6.499999999999999e-07,-0.3555855
55,-6.999999999999999e-07,-0.3864884
56,-7.5e-07,-0.4174168
57,-8e-07,-0.4454959
58,-8.499999999999999e-07,-0.4796857
59,-9.000000000000001e-07,-0.5086516
60,-9.5e-07,-0.5438818
61,-1e-06,-0.5749199
62,-1e-06,-0.5752808
63,-9.5e-07,-0.5445172
64,-9e-07,-0.5138075
65,-8.499999999999999e-07,-0.4869838
66,-8e-07,-0.4584729
67,-7.5e-07,-0.4328482
68,-7e-07,-0.4113711
69,-6.499999999999999e-07,-0.3029065
70,-6e-07,-0.3861071
71,-5.5e-07,-0.3484924
72,-5e-07,-0.3186697
73,-4.4999999999999993e-07,-0.2916349
74,-4e-07,-0.2635898
75,-3.5000000000000004e-07,-0.2324948
76,-3e-07,-0.09882794
77,-2.4999999999999994e-07,-0.1857694
78,-2e-07,-0.1460815
79,-1.5000000000000005e-07,-0.1209278
80,-1e-07,-0.09182633
81,-4.9999999999999945e-08,-0.06377852
82,0.0,-0.04471539
