,I,V
95,1.199999999999999e-07,1.196579
96,9.999999999999989e-08,0.9969167
97,7.999999999999998e-08,0.7975143
98,5.999999999999995e-08,0.5980607
99,3.999999999999983e-08,0.3985548
100,2.000000000000002e-08,0.1992566
101,0.0,-9.124156e-05
102,-2.000000000000002e-08,-0.1992413
103,-4.000000000000004e-08,-0.3985487
104,-6.000000000000006e-08,-0.5979676
105,-8.000000000000008e-08,-0.7974542
106,-1.000000000000001e-07,-0.9969113
107,-1.2000000000000012e-07,-1.196561
108,-1.4000000000000014e-07,-1.395901
109,-1.6000000000000016e-07,-1.595227
110,-1.7999999999999997e-07,-1.79471
111,-2e-07,-1.993939
112,-2.2e-07,-2.193016
113,-2.4000000000000003e-07,-2.39266
114,-2.6000000000000005e-07,-2.592216
115,-2.8000000000000007e-07,-2.791616
116,-3.000000000000001e-07,-2.991128
117,-3.200000000000001e-07,-3.19045
118,-3.4000000000000013e-07,-3.389735
119,-3.6000000000000015e-07,-3.589403
120,-3.8000000000000017e-07,-3.788948
121,-4e-07,-3.988357
122,-4.2e-07,-4.187983
123,-4.4e-07,-4.387328
124,-4.6000000000000004e-07,-4.58667
125,-4.800000000000001e-07,-4.786264
126,-5.000000000000001e-07,-4.985782
127,-5.200000000000001e-07,-5.185238
128,-5.400000000000001e-07,-5.384856
129,-5.600000000000001e-07,-5.584206
130,-5.800000000000002e-07,-5.783566
131,-6e-07,-5.983019
132,-6.2e-07,-6.182344
133,-6.4e-07,-6.381824
134,-6.6e-07,-6.581486
135,-6.800000000000001e-07,-6.780895
136,-7.000000000000001e-07,-6.980233
137,-7.200000000000001e-07,-7.179555
138,-7.400000000000001e-07,-7.378857
139,-7.600000000000001e-07,-7.578173
140,-7.800000000000002e-07,-7.777703
141,-8.000000000000002e-07,-7.977162
142,-8.2e-07,-8.176485
143,-8.4e-07,-8.37584
144,-8.6e-07,-8.575067
145,-8.8e-07,-8.774388
146,-9.000000000000001e-07,-8.973903
147,-9.200000000000003e-07,-9.173331
148,-9.400000000000001e-07,-9.372665
149,-9.6e-07,-9.57231
150,-9.800000000000001e-07,-9.771581
151,-1e-06,-9.970768
152,-1e-06,-9.970832
153,-9.8e-07,-9.771643
154,-9.6e-07,-9.572404
155,-9.399999999999999e-07,-9.372894
156,-9.2e-07,-9.173339
157,-9e-07,-8.973969
158,-8.799999999999999e-07,-8.774388
159,-8.599999999999999e-07,-8.5752
160,-8.4e-07,-8.375931
161,-8.2e-07,-8.176548
162,-8e-07,-7.977177
163,-7.799999999999999e-07,-7.777752
164,-7.599999999999999e-07,-7.578259
165,-7.399999999999999e-07,-7.378867
166,-7.199999999999999e-07,-7.179585
167,-7e-07,-6.980099
168,-6.8e-07,-6.780871
169,-6.599999999999999e-07,-6.58145
170,-6.4e-07,-6.381904
171,-6.2e-07,-6.182412
172,-6e-07,-5.983012
173,-5.8e-07,-5.783536
174,-5.599999999999999e-07,-5.58432
175,-5.399999999999999e-07,-5.38495
176,-5.199999999999999e-07,-5.185302
177,-5e-07,-4.985822
178,-4.8e-07,-4.786309
179,-4.5999999999999994e-07,-4.586791
180,-4.399999999999999e-07,-4.387373
181,-4.199999999999999e-07,-4.188055
182,-4e-07,-3.98844
183,-3.7999999999999996e-07,-3.788958
184,-3.5999999999999994e-07,-3.589492
185,-3.399999999999999e-07,-3.389761
186,-3.199999999999999e-07,-3.190487
187,-3e-07,-2.991077
188,-2.7999999999999997e-07,-2.791636
189,-2.5999999999999995e-07,-2.592248
190,-2.399999999999999e-07,-2.392697
191,-2.199999999999999e-07,-2.193151
192,-2e-07,-1.994156
193,-1.7999999999999997e-07,-1.794796
194,-1.5999999999999995e-07,-1.595285
195,-1.3999999999999993e-07,-1.396048
196,-1.199999999999999e-07,-1.196599
197,-9.999999999999989e-08,-0.9969894
198,-7.999999999999998e-08,-0.7975569
199,-5.999999999999995e-08,-0.5980641
200,-3.999999999999983e-08,-0.3985752
201,-2.000000000000002e-08,-0.1992475
202,0.0,0.0001150077
