,I,V
132,-6.2e-06,-21.00074
133,-6.400000000000001e-06,-21.00073
134,-6.5999999999999995e-06,-21.00076
135,-6.800000000000001e-06,-21.00075
136,-6.999999999999999e-06,-21.00074
137,-7.2000000000000005e-06,-21.00075
138,-7.400000000000002e-06,-21.00071
139,-7.6e-06,-21.00072
140,-7.800000000000002e-06,-21.00072
141,-8e-06,-21.00075
142,-8.200000000000001e-06,-21.00072
143,-8.4e-06,-21.00075
144,-8.6e-06,-21.00073
145,-8.800000000000002e-06,-21.0007
146,-9e-06,-21.00072
147,-9.200000000000002e-06,-21.00071
148,-9.4e-06,-21.00072
149,-9.600000000000001e-06,-21.00073
150,-9.8e-06,-21.00068
151,-1e-05,-21.0007
152,-1e-05,-21.0007
153,-9.800000000000001e-06,-21.0007
154,-9.600000000000001e-06,-21.00072
155,-9.400000000000001e-06,-21.00073
156,-9.2e-06,-21.0007
157,-9e-06,-21.00074
158,-8.8e-06,-21.00073
159,-8.6e-06,-21.00073
160,-8.400000000000001e-06,-21.00075
161,-8.200000000000001e-06,-21.00071
162,-8.000000000000001e-06,-21.00072
163,-7.8e-06,-21.00072
164,-7.6e-06,-21.00075
165,-7.4e-06,-21.00072
166,-7.2000000000000005e-06,-21.00075
167,-7.000000000000001e-06,-21.00075
168,-6.800000000000001e-06,-21.00076
169,-6.6e-06,-21.00076
170,-6.4000000000000006e-06,-21.00077
171,-6.2e-06,-21.00076
172,-6e-06,-21.0008
173,-5.8e-06,-21.00081
174,-5.600000000000001e-06,-21.00078
175,-5.400000000000001e-06,-21.0008
176,-5.2e-06,-21.00082
177,-5e-06,-21.0008
178,-4.800000000000001e-06,-21.00081
179,-4.6e-06,-21.00083
180,-4.4e-06,-21.00084
181,-4.2000000000000004e-06,-21.00085
182,-4.000000000000001e-06,-21.00084
183,-3.8e-06,-21.00086
184,-3.6000000000000003e-06,-21.00085
185,-3.4000000000000005e-06,-21.00083
186,-3.2e-06,-21.00088
187,-3e-06,-21.00086
188,-2.8000000000000003e-06,-21.00087
189,-2.6000000000000005e-06,-21.00088
190,-2.4e-06,-21.00088
191,-2.200000000000001e-06,-21.00088
192,-1.9999999999999995e-06,-21.00085
193,-1.7999999999999997e-06,-21.00088
194,-1.6e-06,-21.00093
195,-1.4000000000000001e-06,-21.00088
196,-1.2000000000000004e-06,-21.00092
197,-1.0000000000000006e-06,-21.00093
198,-8.000000000000008e-07,-21.00093
199,-5.999999999999993e-07,-21.0009
200,-3.9999999999999956e-07,-21.0009
201,-1.9999999999999978e-07,-21.00093
202,0.0,-20.99094
