,I,V
0,0.0,-0.0005093606
1,2e-08,-0.2039463
2,4e-08,-0.4527912
3,6.000000000000001e-08,-0.5239192
4,8e-08,-0.5579957
5,1e-07,-0.5827494
6,1.2000000000000002e-07,-0.6042146
7,1.4e-07,-0.6247699
8,1.6e-07,-0.6432927
9,1.8e-07,-0.6623701
10,2e-07,-0.6821856
11,2.2e-07,-0.6994224
12,2.4000000000000003e-07,-0.7184458
13,2.6e-07,-0.7400857
14,2.8e-07,-0.7619906
15,3e-07,-0.7846239
16,3.2e-07,-0.8096341
17,3.4000000000000003e-07,-0.833352
18,3.6e-07,-0.8600215
19,3.8e-07,-0.8899631
20,4e-07,-0.9222717
21,4.2e-07,-0.9535336
22,4.4e-07,-0.9885082
23,4.6e-07,-1.02614
24,4.800000000000001e-07,-1.065422
25,5e-07,-1.105396
26,5.2e-07,-1.157776
27,5.4e-07,-1.208028
28,5.6e-07,-1.249987
29,5.800000000000001e-07,-1.308536
30,6e-07,-1.366343
31,6.2e-07,-1.421135
32,6.4e-07,-1.49551
33,6.6e-07,-1.530379
34,6.800000000000001e-07,-1.600431
35,7e-07,-1.654592
36,7.2e-07,-1.700356
37,7.4e-07,-1.745441
38,7.6e-07,-1.813355
39,7.8e-07,-1.864772
40,8e-07,-1.928207
41,8.2e-07,-1.996557
42,8.4e-07,-2.024321
43,8.6e-07,-2.063452
44,8.8e-07,-1.703304
45,9.000000000000001e-07,-1.839844
46,9.2e-07,-1.913654
47,9.4e-07,-1.993284
48,9.600000000000001e-07,-2.057033
49,9.8e-07,-1.989451
50,1e-06,-2.072931
51,1e-06,-2.08702
52,9.8e-07,-2.056068
53,9.6e-07,-2.028887
54,9.399999999999999e-07,-1.978182
55,9.2e-07,-1.938141
56,9e-07,-1.87986
57,8.799999999999999e-07,-1.836144
58,8.599999999999999e-07,-1.769897
59,8.4e-07,-1.710754
60,8.2e-07,-1.69963
61,8e-07,-1.646324
62,7.799999999999999e-07,-1.598457
63,7.599999999999999e-07,-1.558354
64,7.399999999999999e-07,-1.520271
65,7.199999999999999e-07,-1.477061
66,7e-07,-1.427599
67,6.8e-07,-1.387372
68,6.599999999999999e-07,-1.336112
69,6.4e-07,-1.290011
70,6.2e-07,-1.248855
71,6e-07,-1.211374
72,5.8e-07,-1.164462
73,5.599999999999999e-07,-1.131986
74,5.399999999999999e-07,-1.09551
75,5.199999999999999e-07,-1.059011
76,5e-07,-1.025715
77,4.8e-07,-0.9906319
78,4.5999999999999994e-07,-0.9605103
79,4.399999999999999e-07,-0.934562
80,4.199999999999999e-07,-0.9062718
81,4e-07,-0.8825741
82,3.7999999999999996e-07,-0.857132
83,3.5999999999999994e-07,-0.8341048
84,3.399999999999999e-07,-0.8106819
85,3.199999999999999e-07,-0.7899882
86,3e-07,-0.7695951
87,2.7999999999999997e-07,-0.7491065
88,2.5999999999999995e-07,-0.7314887
89,2.399999999999999e-07,-0.712783
90,2.199999999999999e-07,-0.6959159
91,2e-07,-0.6774687
92,1.7999999999999997e-07,-0.661181
93,1.5999999999999995e-07,-0.6428109
94,1.3999999999999993e-07,-0.6248761
95,1.199999999999999e-07,-0.6050654
96,9.999999999999989e-08,-0.5829277
97,7.999999999999998e-08,-0.5563287
98,5.999999999999995e-08,-0.5182185
99,3.999999999999983e-08,-0.4275199
100,2.000000000000002e-08,-0.1595568
101,0.0,-0.0003397407
102,-2.000000000000002e-08,0.1098765
103,-4.000000000000004e-08,0.1669905
104,-6.000000000000006e-08,0.2052566
105,-8.000000000000008e-08,0.1626741
106,-1.000000000000001e-07,0.1890189
107,-1.2000000000000012e-07,0.2076959
108,-1.4000000000000014e-07,0.1907949
109,-1.6000000000000016e-07,0.2056267
110,-1.7999999999999997e-07,0.2185884
111,-2e-07,0.2270914
112,-2.2e-07,0.2324572
113,-2.4000000000000003e-07,0.2733821
114,-2.6000000000000005e-07,0.3003024
115,-2.8000000000000007e-07,0.3255042
116,-3.000000000000001e-07,0.3455504
117,-3.200000000000001e-07,0.3653924
118,-3.4000000000000013e-07,0.3881658
119,-3.6000000000000015e-07,0.406772
120,-3.8000000000000017e-07,0.4272469
121,-4e-07,0.4503995
122,-4.2e-07,0.4698787
123,-4.4e-07,0.4882943
124,-4.6000000000000004e-07,0.5137702
125,-4.800000000000001e-07,0.5324303
126,-5.000000000000001e-07,0.5537279
127,-5.200000000000001e-07,0.5712983
128,-5.400000000000001e-07,0.5917692
129,-5.600000000000001e-07,0.6114894
130,-5.800000000000002e-07,0.6338099
131,-6e-07,0.6601248
132,-6.2e-07,0.6813272
133,-6.4e-07,0.6942937
134,-6.6e-07,0.7120623
135,-6.800000000000001e-07,0.7245197
136,-7.000000000000001e-07,0.7461083
137,-7.200000000000001e-07,0.7744845
138,-7.400000000000001e-07,0.7920721
139,-7.600000000000001e-07,0.8071349
140,-7.800000000000002e-07,0.8244978
141,-8.000000000000002e-07,0.8411959
142,-8.2e-07,0.8535433
143,-8.4e-07,0.8671136
144,-8.6e-07,0.8889909
145,-8.8e-07,0.9143614
146,-9.000000000000001e-07,0.9287677
147,-9.200000000000003e-07,0.9392796
148,-9.400000000000001e-07,0.9502622
149,-9.6e-07,0.9667754
