,I,V
0,0.0,-0.001351953
1,1e-08,0.007788678
2,2e-08,0.01540014
3,3.0000000000000004e-08,0.01698839
4,4e-08,0.02439657
5,5e-08,0.04915551
6,6.000000000000001e-08,0.06398802
7,7e-08,0.08532447
8,8e-08,0.09670527
9,9e-08,0.1066955
10,1e-07,0.1203153
11,1e-07,0.1270597
12,9e-08,0.0508312
13,8e-08,0.08988437
14,6.999999999999999e-08,0.07809751
15,6e-08,0.06091683
16,5e-08,0.04838914
17,3.999999999999999e-08,0.03140416
18,2.999999999999999e-08,0.01836568
19,1.9999999999999994e-08,0.003383125
20,9.999999999999997e-09,-0.0002011022
21,0.0,-0.002119187
22,-1.000000000000001e-08,-0.005557436
23,-2.000000000000002e-08,-0.00113251
24,-3.0000000000000004e-08,-0.04991651
25,-4.0000000000000014e-08,-0.005615463
26,-5e-08,-0.02320861
27,-6.000000000000001e-08,0.03881766
28,-7.000000000000002e-08,0.05938189
29,-8e-08,0.04337256
30,-9.000000000000001e-08,0.01796889
31,-1e-07,-0.198899
32,-1e-07,0.0471439
33,-9e-08,0.1198211
34,-8e-08,0.06724402
35,-6.999999999999999e-08,0.07943165
36,-6e-08,0.01286264
37,-5e-08,0.04890019
38,-3.999999999999999e-08,0.02861341
39,-2.999999999999999e-08,0.02126572
40,-1.9999999999999994e-08,0.01939777
41,-9.999999999999997e-09,0.002862223
42,0.0,0.000201313
