,I,V
0,0.0,-0.09474676
1,1e-08,2.530121
2,2e-08,1.315596
3,3.0000000000000004e-08,1.299282
4,4e-08,1.361154
5,5e-08,1.344045
6,6.000000000000001e-08,1.423692
7,7e-08,1.398211
8,8e-08,1.474263
9,9e-08,1.446334
10,1e-07,1.508594
11,1e-07,1.484361
12,9e-08,1.475524
13,8e-08,1.624186
14,6.999999999999999e-08,1.569862
15,6e-08,1.380723
16,5e-08,1.289633
17,3.999999999999999e-08,0.7894887
18,2.999999999999999e-08,1.820842
19,1.9999999999999994e-08,1.724048
20,9.999999999999997e-09,1.677345
21,0.0,1.510294
22,-1.000000000000001e-08,0.2147323
23,-2.000000000000002e-08,0.2955871
24,-3.0000000000000004e-08,0.2799513
25,-4.0000000000000014e-08,0.2295875
26,-5e-08,0.2295821
27,-6.000000000000001e-08,0.1310929
28,-7.000000000000002e-08,0.1247747
29,-8e-08,-8.788647e-05
30,-9.000000000000001e-08,0.05655245
31,-1e-07,-0.08390076
32,-1e-07,-0.04912693
33,-9e-08,-0.09688397
34,-8e-08,-0.1510859
35,-6.999999999999999e-08,-0.1469533
36,-6e-08,-0.2283371
37,-5e-08,-0.2636405
38,-3.999999999999999e-08,-0.3072209
39,-2.999999999999999e-08,-0.3250365
40,-1.9999999999999994e-08,-0.3241674
41,-9.999999999999997e-09,-0.3526182
42,0.0,-0.2130461
