,I,V
190,-2.399999999999999e-07,-2.392983
191,-2.199999999999999e-07,-2.193501
192,-2e-07,-1.993856
193,-1.7999999999999997e-07,-1.794416
194,-1.5999999999999995e-07,-1.5949
195,-1.3999999999999993e-07,-1.395426
196,-1.199999999999999e-07,-1.196077
197,-9.999999999999989e-08,-0.9965823
198,-7.999999999999998e-08,-0.7972247
199,-5.999999999999995e-08,-0.5979282
200,-3.999999999999983e-08,-0.3982951
201,-2.000000000000002e-08,-0.1988946
202,0.0,0.0005732898
