,I,V
0,0.0,0.1008221
1,5e-08,2.514961
2,1e-07,0.8624129
3,1.5e-07,0.7376881
4,2e-07,0.737283
5,2.5e-07,0.6829133
6,3e-07,0.7062299
7,3.5e-07,0.7294427
8,4e-07,0.6475708
9,4.5e-07,0.650238
10,5e-07,0.6882408
11,5.5e-07,0.7343648
12,6e-07,0.726674
13,6.499999999999999e-07,0.7591538
14,7e-07,0.7275082
15,7.5e-07,0.7806444
16,8e-07,0.7668722
17,8.499999999999999e-07,0.7773375
18,9e-07,0.7737666
19,9.5e-07,0.7856512
20,1e-06,0.7804764
21,1e-06,0.783829
22,9.5e-07,0.7669159
23,9e-07,0.7704875
24,8.499999999999999e-07,0.7615588
25,8e-07,0.7385184
26,7.5e-07,0.7475294
27,7e-07,0.7862137
28,6.499999999999999e-07,0.7719765
29,6e-07,0.7319444
30,5.5e-07,0.7263911
31,5e-07,0.6782067
32,4.4999999999999993e-07,0.6909264
33,4e-07,0.6460986
34,3.5000000000000004e-07,0.6541302
35,3e-07,0.6186619
36,2.4999999999999994e-07,0.604893
37,2e-07,0.5956267
38,1.5000000000000005e-07,0.5822043
39,1e-07,0.5602804
40,4.9999999999999945e-08,0.5491388
41,0.0,0.438102
42,-4.9999999999999945e-08,0.01787459
43,-1.000000000000001e-07,-0.0004123235
44,-1.5000000000000005e-07,-0.01991618
45,-2e-07,-0.06214858
46,-2.4999999999999994e-07,-0.07564828
47,-2.999999999999999e-07,-0.09815465
48,-3.5000000000000004e-07,-0.1023098
49,-4e-07,-0.09975436
50,-4.4999999999999993e-07,-0.1023389
51,-5.000000000000001e-07,-0.09400184
52,-5.5e-07,-0.08694383
53,-6e-07,-0.08419902
54,-6.499999999999999e-07,-0.08181313
55,-6.999999999999999e-07,-0.06977157
56,-7.5e-07,-0.06185973
57,-8e-07,-0.06847236
58,-8.499999999999999e-07,-0.0537977
59,-9.000000000000001e-07,-0.05746792
60,-9.5e-07,-0.04016196
61,-1e-06,-0.04805689
62,-1e-06,-0.0396893
63,-9.5e-07,-0.03483374
64,-9e-07,-0.03321989
65,-8.499999999999999e-07,-0.03979205
66,-8e-07,-0.03831407
67,-7.5e-07,-0.04593634
68,-7e-07,-0.0446185
69,-6.499999999999999e-07,-0.03788198
70,-6e-07,-0.05853184
71,-5.5e-07,-0.0578196
72,-5e-07,-0.07149908
73,-4.4999999999999993e-07,-0.06360678
74,-4e-07,-0.08373389
75,-3.5000000000000004e-07,-0.08440132
76,-3e-07,-0.08990328
77,-2.4999999999999994e-07,-0.09112798
78,-2e-07,-0.09912255
79,-1.5000000000000005e-07,-0.1119859
80,-1e-07,-0.1345365
81,-4.9999999999999945e-08,-0.1192027
82,0.0,-0.03258644
