,I,V
0,0.0,-0.0005210751
1,1e-08,-0.01851823
2,2e-08,-0.02642404
3,3.0000000000000004e-08,-0.03400934
4,4e-08,-0.03794411
5,5e-08,-0.03915393
6,6.000000000000001e-08,-0.04101367
7,7e-08,-0.04162771
8,8e-08,-0.0439932
9,9e-08,-0.04461837
10,1e-07,-0.04585154
11,1e-07,-0.04434508
12,9e-08,-0.04338639
13,8e-08,-0.04303822
14,6.999999999999999e-08,-0.0406278
15,6e-08,-0.04180083
16,5e-08,-0.0403433
17,3.999999999999999e-08,-0.03819124
18,2.999999999999999e-08,-0.03350437
19,1.9999999999999994e-08,-0.02732561
20,9.999999999999997e-09,-0.01771115
21,0.0,-0.001629941
22,-1.000000000000001e-08,0.01615942
23,-2.000000000000002e-08,0.04084355
24,-3.0000000000000004e-08,0.0607823
25,-4.0000000000000014e-08,0.09078124
26,-5e-08,0.1148785
27,-6.000000000000001e-08,0.1437173
28,-7.000000000000002e-08,0.1738158
29,-8e-08,0.2295912
30,-9.000000000000001e-08,0.2579165
31,-1e-07,0.2874262
32,-1e-07,0.2921967
33,-9e-08,0.2575136
34,-8e-08,0.2221203
35,-6.999999999999999e-08,0.1910624
36,-6e-08,0.1595697
37,-5e-08,0.1246737
38,-3.999999999999999e-08,0.09243441
39,-2.999999999999999e-08,0.06818774
40,-1.9999999999999994e-08,0.04264754
41,-9.999999999999997e-09,0.01790866
42,0.0,-0.00262285
