,I,V
160,-8.4e-07,-0.1175113
161,-8.2e-07,-0.1148563
162,-8e-07,-0.1141684
163,-7.799999999999999e-07,-0.1110281
164,-7.599999999999999e-07,-0.1047546
165,-7.399999999999999e-07,-0.1044476
166,-7.199999999999999e-07,-0.1001917
167,-7e-07,-0.1001427
168,-6.8e-07,-0.0929302
169,-6.599999999999999e-07,-0.09614762
170,-6.4e-07,-0.09226708
171,-6.2e-07,-0.08944002
172,-6e-07,-0.08710768
173,-5.8e-07,-0.08376621
174,-5.599999999999999e-07,-0.07897837
175,-5.399999999999999e-07,-0.0785972
176,-5.199999999999999e-07,-0.07640349
177,-5e-07,-0.07512046
178,-4.8e-07,-0.07170153
179,-4.5999999999999994e-07,-0.07073774
180,-4.399999999999999e-07,-0.06690703
181,-4.199999999999999e-07,-0.06610354
182,-4e-07,-0.06218474
183,-3.7999999999999996e-07,-0.05985131
184,-3.5999999999999994e-07,-0.05920876
185,-3.399999999999999e-07,-0.05590856
186,-3.199999999999999e-07,-0.05422032
187,-3e-07,-0.05410527
188,-2.7999999999999997e-07,-0.05329145
189,-2.5999999999999995e-07,-0.0517434
190,-2.399999999999999e-07,-0.04934499
191,-2.199999999999999e-07,-0.04870328
192,-2e-07,-0.04754142
193,-1.7999999999999997e-07,-0.04822204
194,-1.5999999999999995e-07,-0.04629624
195,-1.3999999999999993e-07,-0.0432713
196,-1.199999999999999e-07,-0.03951793
197,-9.999999999999989e-08,-0.0354787
198,-7.999999999999998e-08,-0.03054995
199,-5.999999999999995e-08,-0.02440935
200,-3.999999999999983e-08,-0.01623886
201,-2.000000000000002e-08,-0.007159842
202,0.0,0.0003824455
